구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액
2023-08-01-0348-1,2023-08-01,0348,W1,5,T,신용카드," 300,000 "
2023-08-01-0312-1,2023-08-01,0312,W3,2,F,계좌이체," 100,000 "
2023-08-01-0482-1,2023-08-01,0482,W6,1,F,카카오페이," 45,000 "
2023-08-01-0768-1,2023-08-01,0768,S1,50,T,신용카드," 75,000 "
2023-08-01-0721-1,2023-08-01,0721,S5,3,F,계좌이체," 240,000 "
2023-08-01-0230-1,2023-08-01,0230,S2,10,T,카카오페이," 100,000 "
2023-08-02-0166-1,2023-08-02,0166,W3,3,T,계좌이체," 150,000 "
2023-08-02-0290-1,2023-08-02,0290,A4,50,T,계좌이체," 250,000 "
2023-08-03-0159-1,2023-08-03,0159,S1,100,F,카카오페이," 150,000 "
2023-08-03-0485-1,2023-08-03,0485,C1,5,T,신용카드," 125,000 "
2023-08-03-0625-1,2023-08-03,0625,W5,300,F,카카오페이," 1,200,000 "
2023-08-03-0741-1,2023-08-03,0741,W3,2,T,계좌이체," 100,000 "
2023-08-04-0802-1,2023-08-04,0802,A3,40,F,계좌이체," 680,000 "
2023-08-04-0208-1,2023-08-04,0208,C2,2,F,계좌이체," 54,000 "
2023-08-04-0822-1,2023-08-04,0822,S4,5,T,계좌이체," 175,000 "
2023-08-04-0641-1,2023-08-04,0641,S6,300,F,신용카드," 1,650,000 "
2023-08-04-0444-1,2023-08-04,0444,A1,30,F,계좌이체," 150,000 "
2023-08-04-0008-1,2023-08-04,0008,C1,2,F,계좌이체," 50,000 "
2023-08-05-0657-1,2023-08-05,0657,W2,2,F,계좌이체," 150,000 "
2023-08-05-0750-1,2023-08-05,0750,A4,12,F,신용카드," 60,000 "
2023-08-05-0050-1,2023-08-05,0050,S2,5,F,계좌이체," 50,000 "
2023-08-05-0517-1,2023-08-05,0517,A1,3,F,계좌이체," 15,000 "
2023-08-05-0115-1,2023-08-05,0115,S2,30,T,계좌이체," 300,000 "
2023-08-05-0639-1,2023-08-05,0639,W3,5,T,계좌이체," 250,000 "
2023-08-07-0798-1,2023-08-07,0798,C1,10,T,신용카드," 250,000 "
2023-08-07-0097-1,2023-08-07,0097,W6,30,T,계좌이체," 1,350,000 "
2023-08-07-0454-1,2023-08-07,0454,A1,150,T,계좌이체," 750,000 "
2023-08-08-0128-1,2023-08-08,0128,S5,5,F,계좌이체," 400,000 "
2023-08-08-0883-1,2023-08-08,0883,S2,5,T,계좌이체," 50,000 "
2023-08-11-0677-1,2023-08-11,0677,W5,120,F,계좌이체," 480,000 "
2023-08-11-0583-1,2023-08-11,0583,A2,5,F,신용카드," 60,000 "
2023-08-11-0684-1,2023-08-11,0684,A2,10,F,계좌이체," 120,000 "
2023-08-11-0019-1,2023-08-11,0019,W5,300,F,신용카드," 1,200,000 "
2023-08-12-0760-1,2023-08-12,0760,C2,15,F,신용카드," 405,000 "
2023-08-12-0047-1,2023-08-12,0047,W1,5,F,계좌이체," 300,000 "
2023-08-13-0456-1,2023-08-13,0456,S3,2,F,계좌이체," 44,000 "
2023-08-13-0024-1,2023-08-13,0024,A2,5,F,계좌이체," 60,000 "
2023-08-13-0236-1,2023-08-13,0236,W4,900,F,신용카드," 450,000 "
2023-08-14-0199-1,2023-08-14,0199,S1,10,T,신용카드," 15,000 "
2023-08-14-0135-1,2023-08-14,0135,S6,200,F,계좌이체," 1,100,000 "
2023-08-14-0633-1,2023-08-14,0633,S3,30,F,계좌이체," 660,000 "
2023-08-14-0571-1,2023-08-14,0571,A2,20,F,카카오페이," 240,000 "
2023-08-14-0800-1,2023-08-14,0800,W3,2,F,계좌이체," 100,000 "
2023-08-15-0679-1,2023-08-15,0679,A4,250,T,계좌이체," 1,250,000 "
2023-08-15-0132-1,2023-08-15,0132,C2,20,T,신용카드," 540,000 "
2023-08-15-0711-1,2023-08-15,0711,W6,25,F,신용카드," 1,125,000 "
2023-08-22-0161-1,2023-08-22,0161,S5,10,F,카카오페이," 800,000 "
2023-08-27-0823-1,2023-08-27,0823,A2,20,F,신용카드," 240,000 "
2023-08-27-0232-1,2023-08-27,0232,C2,20,F,계좌이체," 540,000 "
2023-08-29-0498-1,2023-08-29,0498,A1,300,F,계좌이체," 1,500,000 "
2023-08-13-0185-1,2023-08-13,0185,W2,5,F,신용카드," 375,000 "
2023-09-01-0319-1,2023-09-01,0319,S5,5,F,신용카드," 400,000 "
2023-09-02-0366-1,2023-09-02,0366,A3,30,F,신용카드," 510,000 "
2023-09-03-0579-1,2023-09-03,0579,W5,350,F,신용카드," 1,400,000 "
2023-09-04-0583-1,2023-09-04,0583,A1,50,F,계좌이체," 250,000 "
2023-09-05-0634-1,2023-09-05,0634,C1,15,F,신용카드," 375,000 "
2023-09-06-0148-1,2023-09-06,0148,S1,100,T,계좌이체," 150,000 "
2023-09-07-0731-1,2023-09-07,0731,W3,5,T,계좌이체," 250,000 "
2023-09-08-0364-1,2023-09-08,0364,W5,400,F,계좌이체," 1,600,000 "
2023-09-09-0439-1,2023-09-09,0439,W4,800,F,계좌이체," 400,000 "
2023-09-10-0949-1,2023-09-10,0949,A3,5,F,계좌이체," 85,000 "
2023-09-11-0683-1,2023-09-11,0683,C1,15,F,계좌이체," 375,000 "
2023-09-12-0222-1,2023-09-12,0222,W2,3,T,계좌이체," 225,000 "
2023-09-13-0691-1,2023-09-13,0691,S2,15,F,계좌이체," 150,000 "
2023-09-14-0438-1,2023-09-14,0438,W6,5,T,신용카드," 225,000 "
2023-09-15-0200-1,2023-09-15,0200,A3,15,F,계좌이체," 255,000 "
2023-09-16-0902-1,2023-09-16,0902,W5,300,F,신용카드," 1,200,000 "
2023-09-16-0644-1,2023-09-16,0644,S1,3,T,계좌이체," 4,500 "
2023-09-16-0861-1,2023-09-16,0861,S2,3,T,신용카드," 30,000 "
2023-09-17-0890-1,2023-09-17,0890,A3,5,F,신용카드," 85,000 "
2023-09-17-0480-1,2023-09-17,0480,C2,5,T,계좌이체," 135,000 "
2023-09-19-0180-1,2023-09-19,0180,W3,2,F,계좌이체," 100,000 "
2023-09-19-0905-1,2023-09-19,0905,S2,30,F,카카오페이," 300,000 "
2023-09-20-0693-1,2023-09-20,0693,W5,200,F,카카오페이," 800,000 "
2023-09-20-0385-1,2023-09-20,0385,A3,15,F,카카오페이," 255,000 "
2023-09-20-0148-1,2023-09-20,0148,A1,300,T,계좌이체," 1,500,000 "
2023-09-20-0658-1,2023-09-20,0658,S2,20,T,계좌이체," 200,000 "
2023-09-21-0915-1,2023-09-21,0915,W3,15,T,계좌이체," 750,000 "
2023-09-21-0386-1,2023-09-21,0386,C2,5,F,계좌이체," 135,000 "
2023-09-22-0180-1,2023-09-22,0180,W3,3,T,계좌이체," 150,000 "
2023-09-23-0482-1,2023-09-23,0482,S5,25,F,신용카드," 2,000,000 "
2023-09-24-0697-1,2023-09-24,0697,W2,5,F,계좌이체," 375,000 "
2023-09-24-0032-1,2023-09-24,0032,A4,300,F,신용카드," 1,500,000 "
2023-09-25-0352-1,2023-09-25,0352,W5,50,F,카카오페이," 200,000 "
2023-09-26-0969-1,2023-09-26,0969,S1,5,F,신용카드," 7,500 "
2023-09-26-0909-1,2023-09-26,0909,A3,30,F,카카오페이," 510,000 "
2023-09-27-0719-1,2023-09-27,0719,W2,15,F,신용카드," 1,125,000 "
2023-09-28-0631-1,2023-09-28,0631,W5,120,F,신용카드," 480,000 "
2023-09-28-0053-1,2023-09-28,0053,S1,45,T,신용카드," 67,500 "
2023-09-30-0415-1,2023-09-30,0415,A3,23,F,계좌이체," 391,000 "
2023-10-01-0016-1,2023-10-01,0016,W5,120,F,계좌이체," 480,000 "
2023-10-01-0358-1,2023-10-01,0358,C2,50,T,신용카드," 1,350,000 "
2023-10-02-0492-1,2023-10-02,0492,A1,20,T,계좌이체," 100,000 "
2023-10-03-0017-1,2023-10-03,0017,W5,400,F,신용카드," 1,600,000 "
2023-10-03-0637-1,2023-10-03,0637,W4,30,F,신용카드," 15,000 "
2023-10-04-0813-1,2023-10-04,0813,S1,70,F,신용카드," 105,000 "
2023-10-04-0256-1,2023-10-04,0256,S4,9,F,계좌이체," 315,000 "
2023-10-04-0113-1,2023-10-04,0113,W4,500,F,계좌이체," 250,000 "
2023-10-05-0558-1,2023-10-05,0558,A2,5,F,신용카드," 60,000 "
2023-10-06-0918-1,2023-10-06,0918,W6,20,T,카카오페이," 900,000 "
2023-10-07-0351-1,2023-10-07,0351,A2,11,F,계좌이체," 132,000 "
2023-10-08-0403-1,2023-10-08,0403,A1,10,T,계좌이체," 50,000 "
2023-10-08-0081-1,2023-10-08,0081,W5,9,F,신용카드," 36,000 "
2023-10-09-0337-1,2023-10-09,0337,S6,66,F,계좌이체," 363,000 "
2023-10-11-0690-1,2023-10-11,0690,A3,43,F,신용카드," 731,000 "
2023-10-15-0469-1,2023-10-15,0469,C2,45,F,신용카드," 1,215,000 "
2023-10-16-0032-1,2023-10-16,0032,W5,300,F,카카오페이," 1,200,000 "
2023-10-21-0786-1,2023-10-21,0786,W4,500,F,카카오페이," 250,000 "
2023-10-23-0236-1,2023-10-23,0236,S3,30,T,계좌이체," 660,000 "
2023-10-24-0555-1,2023-10-24,0555,S6,160,F,계좌이체," 880,000 "
2023-10-27-0808-1,2023-10-27,0808,A3,3,F,계좌이체," 51,000 "
2023-10-29-0353-1,2023-10-29,0353,W2,3,F,계좌이체," 225,000 "
2023-10-31-0344-1,2023-10-31,0344,W5,200,F,계좌이체," 800,000 "
2023-11-02-0492-1,2023-11-02,0492,A2,15,F,카카오페이," 180,000 "
2023-11-04-0430-1,2023-11-04,0430,C1,5,T,계좌이체," 125,000 "
2023-11-05-0943-1,2023-11-05,0943,A1,15,F,신용카드," 75,000 "
2023-11-05-0040-1,2023-11-05,0040,W2,1,F,계좌이체," 75,000 "
2023-11-07-0512-1,2023-11-07,0512,S4,22,T,계좌이체," 770,000 "
2023-11-08-0811-1,2023-11-08,0811,W6,15,F,계좌이체," 675,000 "
2023-11-09-0414-1,2023-11-09,0414,A4,90,F,계좌이체," 450,000 "
2023-11-09-0547-1,2023-11-09,0547,C1,10,T,신용카드," 250,000 "
2023-11-12-0655-1,2023-11-12,0655,W5,200,F,계좌이체," 800,000 "
2023-11-14-0009-1,2023-11-14,0009,W3,2,F,카카오페이," 100,000 "
2023-11-15-0049-1,2023-11-15,0049,A1,100,T,계좌이체," 500,000 "
2023-11-15-0057-1,2023-11-15,0057,C2,5,F,신용카드," 135,000 "
2023-11-17-0296-1,2023-11-17,0296,W4,30,F,계좌이체," 15,000 "
2023-11-18-0113-1,2023-11-18,0113,W5,300,F,신용카드," 1,200,000 "
2023-11-18-0839-1,2023-11-18,0839,A2,3,F,신용카드," 36,000 "
2023-11-18-0758-1,2023-11-18,0758,W3,2,T,계좌이체," 100,000 "
2023-11-19-0475-1,2023-11-19,0475,C1,5,F,계좌이체," 125,000 "
2023-11-19-0499-1,2023-11-19,0499,A1,15,T,신용카드," 75,000 "
2023-11-20-0022-1,2023-11-20,0022,S5,5,F,계좌이체," 400,000 "
2023-11-20-0286-1,2023-11-20,0286,A3,99,F,신용카드," 1,683,000 "
2023-11-20-0186-1,2023-11-20,0186,S2,100,T,신용카드," 1,000,000 "
2023-11-21-0312-1,2023-11-21,0312,S1,4,F,신용카드," 6,000 "
2023-11-21-0557-1,2023-11-21,0557,W5,9,F,계좌이체," 36,000 "
2023-11-21-0102-1,2023-11-21,0102,A1,90,F,카카오페이," 450,000 "
2023-11-22-0863-1,2023-11-22,0863,A4,99,F,계좌이체," 495,000 "
2023-11-24-0601-1,2023-11-24,0601,C2,55,T,계좌이체," 1,485,000 "
2023-11-24-0295-1,2023-11-24,0295,C1,10,F,카카오페이," 250,000 "
2023-11-24-0692-1,2023-11-24,0692,S1,10,F,신용카드," 15,000 "
2023-11-25-0066-1,2023-11-25,0066,W4,500,F,카카오페이," 250,000 "
2023-11-27-0241-1,2023-11-27,0241,S6,90,F,신용카드," 495,000 "
2023-11-29-0589-1,2023-11-29,0589,W3,1,T,카카오페이," 50,000 "
2023-11-29-0397-1,2023-11-29,0397,A3,3,F,신용카드," 51,000 "
2023-11-30-0288-1,2023-11-30,0288,A1,50,T,계좌이체," 250,000 "
2023-12-01-0720-1,2023-12-01,0720,C2,70,F,계좌이체," 1,890,000 "
2023-12-01-0392-1,2023-12-01,0392,W2,6,T,계좌이체," 450,000 "
2023-12-02-0568-1,2023-12-02,0568,W1,3,T,계좌이체," 180,000 "
2023-12-02-0175-1,2023-12-02,0175,W5,120,F,계좌이체," 480,000 "
2023-12-03-0937-1,2023-12-03,0937,A2,3,F,카카오페이," 36,000 "
2023-12-04-0661-1,2023-12-04,0661,S1,5,F,카카오페이," 7,500 "
2023-12-04-0177-1,2023-12-04,0177,S5,12,T,신용카드," 960,000 "
2023-12-05-0457-1,2023-12-05,0457,W3,3,F,카카오페이," 150,000 "
2023-12-06-0935-1,2023-12-06,0935,A3,5,F,카카오페이," 85,000 "
2023-12-06-0803-1,2023-12-06,0803,A1,20,T,계좌이체," 100,000 "
2023-12-06-0410-1,2023-12-06,0410,C2,1,T,신용카드," 27,000 "
2023-12-07-0875-1,2023-12-07,0875,W6,5,T,신용카드," 225,000 "
2023-12-07-0645-1,2023-12-07,0645,S5,30,T,신용카드," 2,400,000 "
2023-12-08-0522-1,2023-12-08,0522,A3,5,F,계좌이체," 85,000 "
2023-12-09-0901-1,2023-12-09,0901,C1,2,T,카카오페이," 50,000 "
2023-12-09-0711-1,2023-12-09,0711,W1,7,F,계좌이체," 420,000 "
2023-12-10-0693-1,2023-12-10,0693,A3,5,F,계좌이체," 85,000 "
2023-12-11-0845-1,2023-12-11,0845,W6,90,T,신용카드," 4,050,000 "
2023-12-12-0553-1,2023-12-12,0553,C2,12,T,계좌이체," 324,000 "
2023-12-12-0346-1,2023-12-12,0346,W3,1,T,계좌이체," 50,000 "
2023-12-13-0085-1,2023-12-13,0085,A3,10,F,계좌이체," 170,000 "
2023-12-13-0995-1,2023-12-13,0995,W5,120,F,계좌이체," 480,000 "
2023-12-13-0653-1,2023-12-13,0653,S4,60,F,신용카드," 2,100,000 "
2023-12-14-0692-1,2023-12-14,0692,A3,10,F,계좌이체," 170,000 "
2023-12-14-0157-1,2023-12-14,0157,W5,23,F,카카오페이," 92,000 "
2023-12-15-0250-1,2023-12-15,0250,S2,15,T,계좌이체," 150,000 "
2023-12-15-0970-1,2023-12-15,0970,A1,88,T,신용카드," 440,000 "
2023-12-15-0706-1,2023-12-15,0706,W2,6,T,계좌이체," 450,000 "
2023-12-15-0519-1,2023-12-15,0519,A3,15,F,신용카드," 255,000 "
2023-12-17-0709-1,2023-12-17,0709,C1,20,F,계좌이체," 500,000 "
2023-12-17-0628-1,2023-12-17,0628,S5,10,T,계좌이체," 800,000 "
2023-12-18-0680-1,2023-12-18,0680,A3,6,F,계좌이체," 102,000 "
2023-12-18-0314-1,2023-12-18,0314,W6,25,T,계좌이체," 1,125,000 "
2023-12-18-0928-1,2023-12-18,0928,A4,30,T,계좌이체," 150,000 "
2023-12-19-0734-1,2023-12-19,0734,W1,5,F,카카오페이," 300,000 "
2023-12-19-0675-1,2023-12-19,0675,S1,50,F,신용카드," 75,000 "
2023-12-19-0856-1,2023-12-19,0856,C2,3,F,계좌이체," 81,000 "
2023-12-20-0470-1,2023-12-20,0470,A2,1,F,계좌이체," 12,000 "
2023-12-20-0471-1,2023-12-20,0471,S4,1,T,카카오페이," 35,000 "
2023-12-21-0083-1,2023-12-21,0083,S3,2,T,카카오페이," 44,000 "
2023-12-22-0102-1,2023-12-22,0102,A2,5,F,카카오페이," 60,000 "
2023-12-22-0927-1,2023-12-22,0927,W1,2,T,계좌이체," 120,000 "
2023-12-24-0778-1,2023-12-24,0778,S3,3,F,카카오페이," 66,000 "
2023-12-25-0952-1,2023-12-25,0952,A1,50,F,계좌이체," 250,000 "
2023-12-26-0778-1,2023-12-26,0778,W2,1,F,계좌이체," 75,000 "
2023-12-26-0673-1,2023-12-26,0673,C2,5,F,신용카드," 135,000 "
2023-12-27-0433-1,2023-12-27,0433,W6,2,F,계좌이체," 90,000 "
2023-12-29-0845-1,2023-12-29,0845,C1,5,F,계좌이체," 125,000 "
2023-12-29-0044-1,2023-12-29,0044,A4,50,T,계좌이체," 250,000 "
2023-12-30-0828-1,2023-12-30,0828,W6,1,T,신용카드," 45,000 "
2023-12-30-0675-1,2023-12-30,0675,S2,5,F,계좌이체," 50,000 "
2023-12-30-0819-1,2023-12-30,0819,A4,32,T,신용카드," 160,000 "
2023-12-30-0677-1,2023-12-30,0677,S6,400,F,카카오페이," 2,200,000 "
2023-12-31-0298-1,2023-12-31,0298,A3,5,F,신용카드," 85,000 "
2023-12-31-0951-1,2023-12-31,0951,W2,5,T,신용카드," 375,000 "
2023-12-31-0716-1,2023-12-31,0716,W3,1,F,계좌이체," 50,000 "
2023-12-31-0634-1,2023-12-31,0634,W3,2,T,카카오페이," 100,000 "
2023-12-31-0610-1,2023-12-31,0610,A2,50,F,계좌이체," 600,000 "
2023-12-31-0996-1,2023-12-31,0996,S4,5,F,신용카드," 175,000 "
