구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2023-07-25-0429-1,2023-07-25,429,2,T,계좌이체,90000,18,4,깃펜 세트
2023-07-25-0203-1,2023-07-25,203,300,F,신용카드,1200000,17,4,지우개 세트
2023-07-25-0774-1,2023-07-25,774,400,F,신용카드,1600000,17,4,지우개 세트
2023-07-25-0927-1,2023-07-25,927,40,F,계좌이체,480000,2,1,드로잉 펜 6종세트
2023-07-26-0063-1,2023-07-26,63,30,T,카카오페이,750000,5,2,가죽 필통
2023-07-26-0863-1,2023-07-26,863,1,F,신용카드,35000,10,3,잠금장치 노트
2023-07-26-0167-1,2023-07-26,167,1,T,계좌이체,75000,14,4,만년필
2023-07-26-0959-1,2023-07-26,959,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2023-07-26-0892-1,2023-07-26,892,15,F,신용카드,255000,3,1,드로잉 펜 8종 세트
2023-07-26-0752-1,2023-07-26,752,1,T,계좌이체,60000,13,4,만년필
2023-07-26-0409-1,2023-07-26,409,300,F,계좌이체,1200000,17,4,지우개 세트
2023-07-26-0797-1,2023-07-26,797,1,T,계좌이체,35000,10,3,잠금장치 노트
2023-07-26-0990-1,2023-07-26,990,20,T,카카오페이,100000,4,1,연필 세트
2023-07-26-0031-1,2023-07-26,31,1,F,신용카드,25000,5,2,가죽 필통
2023-07-27-0226-1,2023-07-27,226,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2023-07-27-0680-1,2023-07-27,680,2,F,신용카드,160000,11,3,실험 일지 세트
2023-07-27-0442-1,2023-07-27,442,1,F,계좌이체,25000,5,2,가죽 필통
2023-07-27-0633-1,2023-07-27,633,20,T,계좌이체,100000,4,1,연필 세트
2023-07-27-0876-1,2023-07-27,876,1,T,신용카드,75000,14,4,만년필
2023-07-27-0600-1,2023-07-27,600,1,F,신용카드,75000,14,4,만년필
2023-07-27-0088-1,2023-07-27,88,20,T,계좌이체,30000,7,3,양장노트
2023-07-27-0611-1,2023-07-27,611,600,F,카카오페이,300000,16,4,연필
2023-07-27-0285-1,2023-07-27,285,2,T,계좌이체,50000,5,2,가죽 필통
2023-07-27-0644-1,2023-07-27,644,1,T,계좌이체,45000,18,4,깃펜 세트
2023-07-27-0309-1,2023-07-27,309,300,F,신용카드,1200000,17,4,지우개 세트
2023-07-27-0201-1,2023-07-27,201,2,T,신용카드,54000,6,2,가죽 필통
2023-07-27-0950-1,2023-07-27,950,2,T,신용카드,44000,9,3,잠금장치 노트
2023-07-27-0685-1,2023-07-27,685,2,T,계좌이체,70000,10,3,잠금장치 노트
2023-07-27-0975-1,2023-07-27,975,1,F,신용카드,60000,13,4,만년필
2023-07-27-0401-1,2023-07-27,401,1,T,카카오페이,60000,13,4,만년필
2023-07-27-0718-1,2023-07-27,718,10,F,카카오페이,50000,1,1,색연필 세트
2023-07-27-0639-1,2023-07-27,639,200,T,신용카드,1000000,4,1,연필 세트
2023-07-28-0760-1,2023-07-28,760,1,F,신용카드,75000,14,4,만년필
2023-07-28-0047-1,2023-07-28,47,1,T,신용카드,60000,13,4,만년필
2023-07-28-0808-1,2023-07-28,808,2,F,계좌이체,160000,11,3,실험 일지 세트
2023-07-28-0090-1,2023-07-28,90,1,F,계좌이체,80000,11,3,실험 일지 세트
2023-07-28-0544-1,2023-07-28,544,300,F,계좌이체,150000,16,4,연필
2023-07-28-0552-1,2023-07-28,552,2,F,신용카드,20000,8,3,다이어리
2023-07-28-0175-1,2023-07-28,175,200,F,계좌이체,300000,7,3,양장노트
2023-07-28-0776-1,2023-07-28,776,1,T,카카오페이,22000,9,3,잠금장치 노트
2023-07-28-0247-1,2023-07-28,247,30,F,카카오페이,150000,1,1,색연필 세트
2023-07-28-0114-1,2023-07-28,114,1,T,카카오페이,80000,11,3,실험 일지 세트
2023-07-28-0913-1,2023-07-28,913,2,F,계좌이체,44000,9,3,잠금장치 노트
2023-07-28-0780-1,2023-07-28,780,620,F,계좌이체,310000,16,4,연필
2023-07-28-0292-1,2023-07-28,292,1,F,계좌이체,50000,15,4,탄생석 펜
2023-07-28-0263-1,2023-07-28,263,40,F,계좌이체,680000,3,1,드로잉 펜 8종 세트
2023-07-28-0116-1,2023-07-28,116,10,F,계좌이체,750000,14,4,만년필
2023-07-29-0022-1,2023-07-29,22,30,F,신용카드,510000,3,1,드로잉 펜 8종 세트
2023-07-29-0771-1,2023-07-29,771,100,T,카카오페이,500000,1,1,색연필 세트
2023-07-29-0663-1,2023-07-29,663,5,T,신용카드,135000,6,2,가죽 필통
2023-07-29-0953-1,2023-07-29,953,300,F,계좌이체,150000,16,4,연필
2023-07-29-0650-1,2023-07-29,650,10,F,계좌이체,800000,11,3,실험 일지 세트
2023-07-29-0186-1,2023-07-29,186,3,T,계좌이체,81000,6,2,가죽 필통
2023-07-29-0305-1,2023-07-29,305,5,T,카카오페이,175000,10,3,잠금장치 노트
2023-07-30-0931-1,2023-07-30,931,200,T,계좌이체,1000000,1,1,색연필 세트
2023-07-30-0700-1,2023-07-30,700,500,F,신용카드,250000,16,4,연필
2023-07-30-0805-1,2023-07-30,805,10,T,신용카드,350000,10,3,잠금장치 노트
2023-07-30-0026-1,2023-07-30,26,2,T,카카오페이,100000,15,4,탄생석 펜
2023-07-30-0727-1,2023-07-30,727,30,T,카카오페이,150000,1,1,색연필 세트
2023-07-30-0885-1,2023-07-30,885,1,F,신용카드,25000,5,2,가죽 필통
2023-07-30-0976-1,2023-07-30,976,3,T,계좌이체,81000,6,2,가죽 필통
2023-07-31-0045-1,2023-07-31,45,100,T,계좌이체,150000,7,3,양장노트
2023-07-31-0614-1,2023-07-31,614,20,T,계좌이체,1600000,11,3,실험 일지 세트
2023-07-31-0293-1,2023-07-31,293,10,F,계좌이체,120000,2,1,드로잉 펜 6종세트
2023-07-31-0176-1,2023-07-31,176,3,F,신용카드,105000,10,3,잠금장치 노트
2023-07-31-0228-1,2023-07-31,228,2,F,계좌이체,50000,5,2,가죽 필통
2023-07-31-0203-1,2023-07-31,203,300,F,계좌이체,1500000,4,1,연필 세트
2023-07-31-0585-1,2023-07-31,585,300,F,계좌이체,150000,16,4,연필
2023-07-31-0079-1,2023-07-31,79,200,F,카카오페이,800000,17,4,지우개 세트
2023-07-31-0821-1,2023-07-31,821,1,T,신용카드,75000,14,4,만년필
2023-07-31-0389-1,2023-07-31,389,2,F,신용카드,160000,11,3,실험 일지 세트
2023-07-31-0591-1,2023-07-31,591,3,T,카카오페이,135000,18,4,깃펜 세트
2023-08-01-0093-1,2023-08-01,93,12,F,계좌이체,540000,18,4,깃펜 세트
2023-08-01-0528-1,2023-08-01,528,30,F,신용카드,510000,3,1,드로잉 펜 8종 세트
2023-08-01-0348-1,2023-08-01,348,5,T,신용카드,300000,13,4,만년필
2023-08-01-0312-1,2023-08-01,312,2,F,계좌이체,100000,15,4,탄생석 펜
2023-08-01-0482-1,2023-08-01,482,1,F,카카오페이,45000,18,4,깃펜 세트
2023-08-01-0768-1,2023-08-01,768,50,T,신용카드,75000,7,3,양장노트
2023-08-01-0721-1,2023-08-01,721,3,F,계좌이체,240000,11,3,실험 일지 세트
2023-08-01-0230-1,2023-08-01,230,10,T,카카오페이,100000,8,3,다이어리
2023-08-02-0166-1,2023-08-02,166,3,T,계좌이체,150000,15,4,탄생석 펜
2023-08-02-0290-1,2023-08-02,290,50,T,계좌이체,250000,4,1,연필 세트
2023-08-03-0159-1,2023-08-03,159,100,F,카카오페이,150000,7,3,양장노트
2023-08-03-0485-1,2023-08-03,485,5,T,신용카드,125000,5,2,가죽 필통
2023-08-03-0625-1,2023-08-03,625,300,F,카카오페이,1200000,17,4,지우개 세트
2023-08-03-0741-1,2023-08-03,741,2,T,계좌이체,100000,15,4,탄생석 펜
2023-08-04-0802-1,2023-08-04,802,40,F,계좌이체,680000,3,1,드로잉 펜 8종 세트
2023-08-04-0208-1,2023-08-04,208,2,F,계좌이체,54000,6,2,가죽 필통
2023-08-04-0822-1,2023-08-04,822,5,T,계좌이체,175000,10,3,잠금장치 노트
2023-08-04-0641-1,2023-08-04,641,300,F,신용카드,1650000,12,3,리필 종이
2023-08-04-0444-1,2023-08-04,444,30,F,계좌이체,150000,1,1,색연필 세트
2023-08-04-0008-1,2023-08-04,8,2,F,계좌이체,50000,5,2,가죽 필통
2023-08-05-0657-1,2023-08-05,657,2,F,계좌이체,150000,14,4,만년필
2023-08-05-0750-1,2023-08-05,750,12,F,신용카드,60000,4,1,연필 세트
2023-08-05-0050-1,2023-08-05,50,5,F,계좌이체,50000,8,3,다이어리
2023-08-05-0517-1,2023-08-05,517,3,F,계좌이체,15000,1,1,색연필 세트
2023-08-05-0115-1,2023-08-05,115,30,T,계좌이체,300000,8,3,다이어리
2023-08-05-0639-1,2023-08-05,639,5,T,계좌이체,250000,15,4,탄생석 펜
2023-08-07-0798-1,2023-08-07,798,10,T,신용카드,250000,5,2,가죽 필통
2023-08-07-0097-1,2023-08-07,97,30,T,계좌이체,1350000,18,4,깃펜 세트
2023-08-07-0454-1,2023-08-07,454,150,T,계좌이체,750000,1,1,색연필 세트
2023-08-08-0128-1,2023-08-08,128,5,F,계좌이체,400000,11,3,실험 일지 세트
2023-08-08-0883-1,2023-08-08,883,5,T,계좌이체,50000,8,3,다이어리
2023-08-11-0677-1,2023-08-11,677,120,F,계좌이체,480000,17,4,지우개 세트
2023-08-11-0583-1,2023-08-11,583,5,F,신용카드,60000,2,1,드로잉 펜 6종세트
2023-08-11-0684-1,2023-08-11,684,10,F,계좌이체,120000,2,1,드로잉 펜 6종세트
2023-08-11-0019-1,2023-08-11,19,300,F,신용카드,1200000,17,4,지우개 세트
2023-08-12-0760-1,2023-08-12,760,15,F,신용카드,405000,6,2,가죽 필통
2023-08-12-0047-1,2023-08-12,47,5,F,계좌이체,300000,13,4,만년필
2023-08-13-0456-1,2023-08-13,456,2,F,계좌이체,44000,9,3,잠금장치 노트
2023-08-13-0024-1,2023-08-13,24,5,F,계좌이체,60000,2,1,드로잉 펜 6종세트
2023-08-13-0236-1,2023-08-13,236,900,F,신용카드,450000,16,4,연필
2023-08-14-0199-1,2023-08-14,199,10,T,신용카드,15000,7,3,양장노트
2023-08-14-0135-1,2023-08-14,135,200,F,계좌이체,1100000,12,3,리필 종이
2023-08-14-0633-1,2023-08-14,633,30,F,계좌이체,660000,9,3,잠금장치 노트
2023-08-14-0571-1,2023-08-14,571,20,F,카카오페이,240000,2,1,드로잉 펜 6종세트
2023-08-14-0800-1,2023-08-14,800,2,F,계좌이체,100000,15,4,탄생석 펜
2023-08-15-0679-1,2023-08-15,679,250,T,계좌이체,1250000,4,1,연필 세트
2023-08-15-0132-1,2023-08-15,132,20,T,신용카드,540000,6,2,가죽 필통
2023-08-15-0711-1,2023-08-15,711,25,F,신용카드,1125000,18,4,깃펜 세트
2023-08-22-0161-1,2023-08-22,161,10,F,카카오페이,800000,11,3,실험 일지 세트
2023-08-27-0823-1,2023-08-27,823,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2023-08-27-0232-1,2023-08-27,232,20,F,계좌이체,540000,6,2,가죽 필통
2023-08-29-0498-1,2023-08-29,498,300,F,계좌이체,1500000,1,1,색연필 세트
2023-08-13-0185-1,2023-08-13,185,5,F,신용카드,375000,14,4,만년필
2023-09-01-0319-1,2023-09-01,319,5,F,신용카드,400000,11,3,실험 일지 세트
2023-09-02-0366-1,2023-09-02,366,30,F,신용카드,510000,3,1,드로잉 펜 8종 세트
2023-09-03-0579-1,2023-09-03,579,350,F,신용카드,1400000,17,4,지우개 세트
2023-09-04-0583-1,2023-09-04,583,50,F,계좌이체,250000,1,1,색연필 세트
2023-09-05-0634-1,2023-09-05,634,15,F,신용카드,375000,5,2,가죽 필통
2023-09-06-0148-1,2023-09-06,148,100,T,계좌이체,150000,7,3,양장노트
2023-09-07-0731-1,2023-09-07,731,5,T,계좌이체,250000,15,4,탄생석 펜
2023-09-08-0364-1,2023-09-08,364,400,F,계좌이체,1600000,17,4,지우개 세트
2023-09-09-0439-1,2023-09-09,439,800,F,계좌이체,400000,16,4,연필
2023-09-10-0949-1,2023-09-10,949,5,F,계좌이체,85000,3,1,드로잉 펜 8종 세트
2023-09-11-0683-1,2023-09-11,683,15,F,계좌이체,375000,5,2,가죽 필통
2023-09-12-0222-1,2023-09-12,222,3,T,계좌이체,225000,14,4,만년필
2023-09-13-0691-1,2023-09-13,691,15,F,계좌이체,150000,8,3,다이어리
2023-09-14-0438-1,2023-09-14,438,5,T,신용카드,225000,18,4,깃펜 세트
2023-09-15-0200-1,2023-09-15,200,15,F,계좌이체,255000,3,1,드로잉 펜 8종 세트
2023-09-16-0902-1,2023-09-16,902,300,F,신용카드,1200000,17,4,지우개 세트
2023-09-16-0644-1,2023-09-16,644,3,T,계좌이체,4500,7,3,양장노트
2023-09-16-0861-1,2023-09-16,861,3,T,신용카드,30000,8,3,다이어리
2023-09-17-0890-1,2023-09-17,890,5,F,신용카드,85000,3,1,드로잉 펜 8종 세트
2023-09-17-0480-1,2023-09-17,480,5,T,계좌이체,135000,6,2,가죽 필통
2023-09-19-0180-1,2023-09-19,180,2,F,계좌이체,100000,15,4,탄생석 펜
2023-09-19-0905-1,2023-09-19,905,30,F,카카오페이,300000,8,3,다이어리
2023-09-20-0693-1,2023-09-20,693,200,F,카카오페이,800000,17,4,지우개 세트
2023-09-20-0385-1,2023-09-20,385,15,F,카카오페이,255000,3,1,드로잉 펜 8종 세트
2023-09-20-0148-1,2023-09-20,148,300,T,계좌이체,1500000,1,1,색연필 세트
2023-09-20-0658-1,2023-09-20,658,20,T,계좌이체,200000,8,3,다이어리
2023-09-21-0915-1,2023-09-21,915,15,T,계좌이체,750000,15,4,탄생석 펜
2023-09-21-0386-1,2023-09-21,386,5,F,계좌이체,135000,6,2,가죽 필통
2023-09-22-0180-1,2023-09-22,180,3,T,계좌이체,150000,15,4,탄생석 펜
2023-09-23-0482-1,2023-09-23,482,25,F,신용카드,2000000,11,3,실험 일지 세트
2023-09-24-0697-1,2023-09-24,697,5,F,계좌이체,375000,14,4,만년필
2023-09-24-0032-1,2023-09-24,32,300,F,신용카드,1500000,4,1,연필 세트
2023-09-25-0352-1,2023-09-25,352,50,F,카카오페이,200000,17,4,지우개 세트
2023-09-26-0969-1,2023-09-26,969,5,F,신용카드,7500,7,3,양장노트
2023-09-26-0909-1,2023-09-26,909,30,F,카카오페이,510000,3,1,드로잉 펜 8종 세트
2023-09-27-0719-1,2023-09-27,719,15,F,신용카드,1125000,14,4,만년필
2023-09-28-0631-1,2023-09-28,631,120,F,신용카드,480000,17,4,지우개 세트
2023-09-28-0053-1,2023-09-28,53,45,T,신용카드,67500,7,3,양장노트
2023-09-30-0415-1,2023-09-30,415,23,F,계좌이체,391000,3,1,드로잉 펜 8종 세트
2023-10-01-0016-1,2023-10-01,16,120,F,계좌이체,480000,17,4,지우개 세트
2023-10-01-0358-1,2023-10-01,358,50,T,신용카드,1350000,6,2,가죽 필통
2023-10-02-0492-1,2023-10-02,492,20,T,계좌이체,100000,1,1,색연필 세트
2023-10-03-0017-1,2023-10-03,17,400,F,신용카드,1600000,17,4,지우개 세트
2023-10-03-0637-1,2023-10-03,637,30,F,신용카드,15000,16,4,연필
2023-10-04-0813-1,2023-10-04,813,70,F,신용카드,105000,7,3,양장노트
2023-10-04-0256-1,2023-10-04,256,9,F,계좌이체,315000,10,3,잠금장치 노트
2023-10-04-0113-1,2023-10-04,113,500,F,계좌이체,250000,16,4,연필
2023-10-05-0558-1,2023-10-05,558,5,F,신용카드,60000,2,1,드로잉 펜 6종세트
2023-10-06-0918-1,2023-10-06,918,20,T,카카오페이,900000,18,4,깃펜 세트
2023-10-07-0351-1,2023-10-07,351,11,F,계좌이체,132000,2,1,드로잉 펜 6종세트
2023-10-08-0403-1,2023-10-08,403,10,T,계좌이체,50000,1,1,색연필 세트
2023-10-08-0081-1,2023-10-08,81,9,F,신용카드,36000,17,4,지우개 세트
2023-10-09-0337-1,2023-10-09,337,66,F,계좌이체,363000,12,3,리필 종이
2023-10-11-0690-1,2023-10-11,690,43,F,신용카드,731000,3,1,드로잉 펜 8종 세트
2023-10-15-0469-1,2023-10-15,469,45,F,신용카드,1215000,6,2,가죽 필통
2023-10-16-0032-1,2023-10-16,32,300,F,카카오페이,1200000,17,4,지우개 세트
2023-10-21-0786-1,2023-10-21,786,500,F,카카오페이,250000,16,4,연필
2023-10-23-0236-1,2023-10-23,236,30,T,계좌이체,660000,9,3,잠금장치 노트
2023-10-24-0555-1,2023-10-24,555,160,F,계좌이체,880000,12,3,리필 종이
2023-10-27-0808-1,2023-10-27,808,3,F,계좌이체,51000,3,1,드로잉 펜 8종 세트
2023-10-29-0353-1,2023-10-29,353,3,F,계좌이체,225000,14,4,만년필
2023-10-31-0344-1,2023-10-31,344,200,F,계좌이체,800000,17,4,지우개 세트
2023-11-02-0492-1,2023-11-02,492,15,F,카카오페이,180000,2,1,드로잉 펜 6종세트
2023-11-04-0430-1,2023-11-04,430,5,T,계좌이체,125000,5,2,가죽 필통
2023-11-05-0943-1,2023-11-05,943,15,F,신용카드,75000,1,1,색연필 세트
2023-11-05-0040-1,2023-11-05,40,1,F,계좌이체,75000,14,4,만년필
2023-11-07-0512-1,2023-11-07,512,22,T,계좌이체,770000,10,3,잠금장치 노트
2023-11-08-0811-1,2023-11-08,811,15,F,계좌이체,675000,18,4,깃펜 세트
2023-11-09-0414-1,2023-11-09,414,90,F,계좌이체,450000,4,1,연필 세트
2023-11-09-0547-1,2023-11-09,547,10,T,신용카드,250000,5,2,가죽 필통
2023-11-12-0655-1,2023-11-12,655,200,F,계좌이체,800000,17,4,지우개 세트
2023-11-14-0009-1,2023-11-14,9,2,F,카카오페이,100000,15,4,탄생석 펜
2023-11-15-0049-1,2023-11-15,49,100,T,계좌이체,500000,1,1,색연필 세트
2023-11-15-0057-1,2023-11-15,57,5,F,신용카드,135000,6,2,가죽 필통
2023-11-17-0296-1,2023-11-17,296,30,F,계좌이체,15000,16,4,연필
2023-11-18-0113-1,2023-11-18,113,300,F,신용카드,1200000,17,4,지우개 세트
2023-11-18-0839-1,2023-11-18,839,3,F,신용카드,36000,2,1,드로잉 펜 6종세트
2023-11-18-0758-1,2023-11-18,758,2,T,계좌이체,100000,15,4,탄생석 펜
2023-11-19-0475-1,2023-11-19,475,5,F,계좌이체,125000,5,2,가죽 필통
2023-11-19-0499-1,2023-11-19,499,15,T,신용카드,75000,1,1,색연필 세트
2023-11-20-0022-1,2023-11-20,22,5,F,계좌이체,400000,11,3,실험 일지 세트
2023-11-20-0286-1,2023-11-20,286,99,F,신용카드,1683000,3,1,드로잉 펜 8종 세트
2023-11-20-0186-1,2023-11-20,186,100,T,신용카드,1000000,8,3,다이어리
2023-11-21-0312-1,2023-11-21,312,4,F,신용카드,6000,7,3,양장노트
2023-11-21-0557-1,2023-11-21,557,9,F,계좌이체,36000,17,4,지우개 세트
2023-11-21-0102-1,2023-11-21,102,90,F,카카오페이,450000,1,1,색연필 세트
2023-11-22-0863-1,2023-11-22,863,99,F,계좌이체,495000,4,1,연필 세트
2023-11-24-0601-1,2023-11-24,601,55,T,계좌이체,1485000,6,2,가죽 필통
2023-11-24-0295-1,2023-11-24,295,10,F,카카오페이,250000,5,2,가죽 필통
2023-11-24-0692-1,2023-11-24,692,10,F,신용카드,15000,7,3,양장노트
2023-11-25-0066-1,2023-11-25,66,500,F,카카오페이,250000,16,4,연필
2023-11-27-0241-1,2023-11-27,241,90,F,신용카드,495000,12,3,리필 종이
2023-11-29-0589-1,2023-11-29,589,1,T,카카오페이,50000,15,4,탄생석 펜
2023-11-29-0397-1,2023-11-29,397,3,F,신용카드,51000,3,1,드로잉 펜 8종 세트
2023-11-30-0288-1,2023-11-30,288,50,T,계좌이체,250000,1,1,색연필 세트
2023-12-01-0720-1,2023-12-01,720,70,F,계좌이체,1890000,6,2,가죽 필통
2023-12-01-0392-1,2023-12-01,392,6,T,계좌이체,450000,14,4,만년필
2023-12-02-0568-1,2023-12-02,568,3,T,계좌이체,180000,13,4,만년필
2023-12-02-0175-1,2023-12-02,175,120,F,계좌이체,480000,17,4,지우개 세트
2023-12-03-0937-1,2023-12-03,937,3,F,카카오페이,36000,2,1,드로잉 펜 6종세트
2023-12-04-0661-1,2023-12-04,661,5,F,카카오페이,7500,7,3,양장노트
2023-12-04-0177-1,2023-12-04,177,12,T,신용카드,960000,11,3,실험 일지 세트
2023-12-05-0457-1,2023-12-05,457,3,F,카카오페이,150000,15,4,탄생석 펜
2023-12-06-0935-1,2023-12-06,935,5,F,카카오페이,85000,3,1,드로잉 펜 8종 세트
2023-12-06-0803-1,2023-12-06,803,20,T,계좌이체,100000,1,1,색연필 세트
2023-12-06-0410-1,2023-12-06,410,1,T,신용카드,27000,6,2,가죽 필통
2023-12-07-0875-1,2023-12-07,875,5,T,신용카드,225000,18,4,깃펜 세트
2023-12-07-0645-1,2023-12-07,645,30,T,신용카드,2400000,11,3,실험 일지 세트
2023-12-08-0522-1,2023-12-08,522,5,F,계좌이체,85000,3,1,드로잉 펜 8종 세트
2023-12-09-0901-1,2023-12-09,901,2,T,카카오페이,50000,5,2,가죽 필통
2023-12-09-0711-1,2023-12-09,711,7,F,계좌이체,420000,13,4,만년필
2023-12-10-0693-1,2023-12-10,693,5,F,계좌이체,85000,3,1,드로잉 펜 8종 세트
2023-12-11-0845-1,2023-12-11,845,90,T,신용카드,4050000,18,4,깃펜 세트
2023-12-12-0553-1,2023-12-12,553,12,T,계좌이체,324000,6,2,가죽 필통
2023-12-12-0346-1,2023-12-12,346,1,T,계좌이체,50000,15,4,탄생석 펜
2023-12-13-0085-1,2023-12-13,85,10,F,계좌이체,170000,3,1,드로잉 펜 8종 세트
2023-12-13-0995-1,2023-12-13,995,120,F,계좌이체,480000,17,4,지우개 세트
2023-12-13-0653-1,2023-12-13,653,60,F,신용카드,2100000,10,3,잠금장치 노트
2023-12-14-0692-1,2023-12-14,692,10,F,계좌이체,170000,3,1,드로잉 펜 8종 세트
2023-12-14-0157-1,2023-12-14,157,23,F,카카오페이,92000,17,4,지우개 세트
2023-12-15-0250-1,2023-12-15,250,15,T,계좌이체,150000,8,3,다이어리
2023-12-15-0970-1,2023-12-15,970,88,T,신용카드,440000,1,1,색연필 세트
2023-12-15-0706-1,2023-12-15,706,6,T,계좌이체,450000,14,4,만년필
2023-12-15-0519-1,2023-12-15,519,15,F,신용카드,255000,3,1,드로잉 펜 8종 세트
2023-12-17-0709-1,2023-12-17,709,20,F,계좌이체,500000,5,2,가죽 필통
2023-12-17-0628-1,2023-12-17,628,10,T,계좌이체,800000,11,3,실험 일지 세트
2023-12-18-0680-1,2023-12-18,680,6,F,계좌이체,102000,3,1,드로잉 펜 8종 세트
2023-12-18-0314-1,2023-12-18,314,25,T,계좌이체,1125000,18,4,깃펜 세트
2023-12-18-0928-1,2023-12-18,928,30,T,계좌이체,150000,4,1,연필 세트
2023-12-19-0734-1,2023-12-19,734,5,F,카카오페이,300000,13,4,만년필
2023-12-19-0675-1,2023-12-19,675,50,F,신용카드,75000,7,3,양장노트
2023-12-19-0856-1,2023-12-19,856,3,F,계좌이체,81000,6,2,가죽 필통
2023-12-20-0470-1,2023-12-20,470,1,F,계좌이체,12000,2,1,드로잉 펜 6종세트
2023-12-20-0471-1,2023-12-20,471,1,T,카카오페이,35000,10,3,잠금장치 노트
2023-12-21-0083-1,2023-12-21,83,2,T,카카오페이,44000,9,3,잠금장치 노트
2023-12-22-0102-1,2023-12-22,102,5,F,카카오페이,60000,2,1,드로잉 펜 6종세트
2023-12-22-0927-1,2023-12-22,927,2,T,계좌이체,120000,13,4,만년필
2023-12-24-0778-1,2023-12-24,778,3,F,카카오페이,66000,9,3,잠금장치 노트
2023-12-25-0952-1,2023-12-25,952,50,F,계좌이체,250000,1,1,색연필 세트
2023-12-26-0778-1,2023-12-26,778,1,F,계좌이체,75000,14,4,만년필
2023-12-26-0673-1,2023-12-26,673,5,F,신용카드,135000,6,2,가죽 필통
2023-12-27-0433-1,2023-12-27,433,2,F,계좌이체,90000,18,4,깃펜 세트
2023-12-29-0845-1,2023-12-29,845,5,F,계좌이체,125000,5,2,가죽 필통
2023-12-29-0044-1,2023-12-29,44,50,T,계좌이체,250000,4,1,연필 세트
2023-12-30-0828-1,2023-12-30,828,1,T,신용카드,45000,18,4,깃펜 세트
2023-12-30-0675-1,2023-12-30,675,5,F,계좌이체,50000,8,3,다이어리
2023-12-30-0819-1,2023-12-30,819,32,T,신용카드,160000,4,1,연필 세트
2023-12-30-0677-1,2023-12-30,677,400,F,카카오페이,2200000,12,3,리필 종이
2023-12-31-0298-1,2023-12-31,298,5,F,신용카드,85000,3,1,드로잉 펜 8종 세트
2023-12-31-0951-1,2023-12-31,951,5,T,신용카드,375000,14,4,만년필
2023-12-31-0716-1,2023-12-31,716,1,F,계좌이체,50000,15,4,탄생석 펜
2023-12-31-0634-1,2023-12-31,634,2,T,카카오페이,100000,15,4,탄생석 펜
2023-12-31-0610-1,2023-12-31,610,50,F,계좌이체,600000,2,1,드로잉 펜 6종세트
2023-12-31-0996-1,2023-12-31,996,5,F,신용카드,175000,10,3,잠금장치 노트
