구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2021-10-29-0202-1,2021-10-29,202,10,T,계좌이체,450000,18,4,깃펜 세트
2021-10-30-0437-1,2021-10-30,437,87,T,신용카드,1914000,9,3,잠금장치 노트
2021-10-30-0449-1,2021-10-30,449,83,T,계좌이체,415000,4,1,연필 세트
2021-10-30-0385-1,2021-10-30,385,4,F,계좌이체,200000,15,4,탄생석 펜
2021-10-31-0357-1,2021-10-31,357,49,T,신용카드,1323000,6,2,가죽 필통
2021-10-31-0382-1,2021-10-31,382,54,F,신용카드,1188000,9,3,잠금장치 노트
2021-11-01-0058-1,2021-11-01,58,49,F,계좌이체,196000,17,4,지우개 세트
2021-11-01-0544-1,2021-11-01,544,40,F,신용카드,1080000,6,2,가죽 필통
2021-11-01-0524-1,2021-11-01,524,81,F,신용카드,324000,17,4,지우개 세트
2021-11-02-0092-1,2021-11-02,92,6,T,신용카드,450000,14,4,만년필
2021-11-02-0249-1,2021-11-02,249,2,T,카카오페이,150000,14,4,만년필
2021-11-02-0303-1,2021-11-02,303,46,T,신용카드,230000,1,1,색연필 세트
2021-11-03-0156-1,2021-11-03,156,55,F,계좌이체,550000,8,3,다이어리
2021-11-03-0515-1,2021-11-03,515,11,T,카카오페이,550000,15,4,탄생석 펜
2021-11-04-0556-1,2021-11-04,556,27,F,계좌이체,270000,8,3,다이어리
2021-11-05-0512-1,2021-11-05,512,58,F,신용카드,29000,16,4,연필
2021-11-05-0114-1,2021-11-05,114,16,T,신용카드,960000,13,4,만년필
2021-11-05-0114-2,2021-11-05,114,90,F,계좌이체,1080000,2,1,드로잉 펜 6종세트
2021-11-05-0243-1,2021-11-05,243,29,F,계좌이체,116000,17,4,지우개 세트
2021-11-05-0503-1,2021-11-05,503,80,T,카카오페이,400000,1,1,색연필 세트
2021-11-06-0420-1,2021-11-06,420,21,T,신용카드,1260000,13,4,만년필
2021-11-06-0193-1,2021-11-06,193,13,F,카카오페이,975000,14,4,만년필
2021-11-06-0123-1,2021-11-06,123,13,T,신용카드,585000,18,4,깃펜 세트
2021-11-07-0334-1,2021-11-07,334,1,F,카카오페이,17000,3,1,드로잉 펜 8종 세트
2021-11-07-0483-1,2021-11-07,483,14,F,신용카드,1050000,14,4,만년필
2021-11-08-0030-1,2021-11-08,30,10,T,카카오페이,600000,13,4,만년필
2021-11-08-0030-2,2021-11-08,30,20,T,계좌이체,1200000,13,4,만년필
2021-11-08-0510-1,2021-11-08,510,19,F,신용카드,1140000,13,4,만년필
2021-11-09-0132-1,2021-11-09,132,19,T,카카오페이,1520000,11,3,실험 일지 세트
2021-11-10-0544-1,2021-11-10,544,13,F,카카오페이,286000,9,3,잠금장치 노트
2021-11-10-0525-1,2021-11-10,525,84,F,계좌이체,336000,17,4,지우개 세트
2021-11-10-0334-1,2021-11-10,334,60,F,신용카드,1500000,5,2,가죽 필통
2021-11-10-0382-1,2021-11-10,382,24,F,카카오페이,840000,10,3,잠금장치 노트
2021-11-11-0493-1,2021-11-11,493,91,T,계좌이체,136500,7,3,양장노트
2021-11-11-0200-1,2021-11-11,200,37,T,계좌이체,185000,4,1,연필 세트
2021-11-12-0168-1,2021-11-12,168,15,F,신용카드,675000,18,4,깃펜 세트
2021-11-12-0211-1,2021-11-12,211,49,F,계좌이체,490000,8,3,다이어리
2021-11-12-0432-1,2021-11-12,432,20,T,계좌이체,700000,10,3,잠금장치 노트
2021-11-12-0090-1,2021-11-12,90,64,F,카카오페이,1088000,3,1,드로잉 펜 8종 세트
2021-11-12-0473-1,2021-11-12,473,22,F,신용카드,1100000,15,4,탄생석 펜
2021-11-13-0504-1,2021-11-13,504,47,F,신용카드,23500,16,4,연필
2021-11-13-0057-1,2021-11-13,57,23,F,신용카드,1725000,14,4,만년필
2021-11-14-0484-1,2021-11-14,484,71,F,신용카드,35500,16,4,연필
2021-11-14-0344-1,2021-11-14,344,77,F,신용카드,1694000,9,3,잠금장치 노트
2021-11-14-0203-1,2021-11-14,203,71,F,계좌이체,852000,2,1,드로잉 펜 6종세트
2021-11-14-0281-1,2021-11-14,281,90,F,계좌이체,495000,12,3,리필 종이
2021-11-14-0018-1,2021-11-14,18,86,F,계좌이체,2322000,6,2,가죽 필통
2021-11-14-0341-1,2021-11-14,341,23,F,계좌이체,1840000,11,3,실험 일지 세트
2021-11-15-0356-1,2021-11-15,356,56,F,신용카드,28000,16,4,연필
2021-11-16-0056-1,2021-11-16,56,66,F,신용카드,330000,4,1,연필 세트
2021-11-16-0240-1,2021-11-16,240,88,F,신용카드,1496000,3,1,드로잉 펜 8종 세트
2021-11-16-0082-1,2021-11-16,82,43,F,신용카드,731000,3,1,드로잉 펜 8종 세트
2021-11-17-0005-1,2021-11-17,5,23,F,신용카드,115000,4,1,연필 세트
2021-11-17-0367-1,2021-11-17,367,54,F,신용카드,918000,3,1,드로잉 펜 8종 세트
2021-11-17-0488-1,2021-11-17,488,73,T,계좌이체,1606000,9,3,잠금장치 노트
2021-11-17-0083-1,2021-11-17,83,66,T,계좌이체,1650000,5,2,가죽 필통
2021-11-17-0258-1,2021-11-17,258,24,F,계좌이체,840000,10,3,잠금장치 노트
2021-11-17-0253-1,2021-11-17,253,1,F,계좌이체,12000,2,1,드로잉 펜 6종세트
2021-11-17-0054-1,2021-11-17,54,8,F,신용카드,136000,3,1,드로잉 펜 8종 세트
2021-11-17-0537-1,2021-11-17,537,62,F,신용카드,248000,17,4,지우개 세트
2021-11-17-0434-1,2021-11-17,434,80,F,계좌이체,960000,2,1,드로잉 펜 6종세트
2021-11-18-0335-1,2021-11-18,335,94,T,신용카드,2068000,9,3,잠금장치 노트
2021-11-18-0140-1,2021-11-18,140,1,T,신용카드,75000,14,4,만년필
2021-11-19-0393-1,2021-11-19,393,62,T,신용카드,1364000,9,3,잠금장치 노트
2021-11-19-0027-1,2021-11-19,27,3,T,신용카드,75000,5,2,가죽 필통
2021-11-19-0219-1,2021-11-19,219,95,T,신용카드,2565000,6,2,가죽 필통
2021-11-19-0051-1,2021-11-19,51,49,F,계좌이체,24500,16,4,연필
2021-11-20-0410-1,2021-11-20,410,20,F,신용카드,440000,9,3,잠금장치 노트
2021-11-21-0331-1,2021-11-21,331,61,F,계좌이체,732000,2,1,드로잉 펜 6종세트
2021-11-22-0064-1,2021-11-22,64,32,F,계좌이체,48000,7,3,양장노트
2021-11-22-0502-1,2021-11-22,502,19,F,신용카드,855000,18,4,깃펜 세트
2021-11-23-0438-1,2021-11-23,438,67,T,신용카드,670000,8,3,다이어리
2021-11-23-0498-1,2021-11-23,498,61,F,계좌이체,1037000,3,1,드로잉 펜 8종 세트
2021-11-23-0055-1,2021-11-23,55,21,F,신용카드,945000,18,4,깃펜 세트
2021-11-23-0210-1,2021-11-23,210,13,T,카카오페이,650000,15,4,탄생석 펜
2021-11-24-0175-1,2021-11-24,175,5,F,계좌이체,225000,18,4,깃펜 세트
2021-11-24-0391-1,2021-11-24,391,25,F,카카오페이,1125000,18,4,깃펜 세트
2021-11-25-0252-1,2021-11-25,252,61,F,신용카드,1037000,3,1,드로잉 펜 8종 세트
2021-11-25-0366-1,2021-11-25,366,36,F,신용카드,198000,12,3,리필 종이
2021-11-25-0249-1,2021-11-25,249,13,F,계좌이체,585000,18,4,깃펜 세트
2021-11-25-0216-1,2021-11-25,216,59,F,신용카드,295000,4,1,연필 세트
2021-11-26-0137-1,2021-11-26,137,19,T,계좌이체,513000,6,2,가죽 필통
2021-11-26-0152-1,2021-11-26,152,16,F,계좌이체,80000,1,1,색연필 세트
2021-11-26-0086-1,2021-11-26,86,41,F,신용카드,61500,7,3,양장노트
2021-11-26-0158-1,2021-11-26,158,98,F,신용카드,392000,17,4,지우개 세트
2021-11-26-0017-1,2021-11-26,17,19,F,신용카드,323000,3,1,드로잉 펜 8종 세트
2021-11-26-0105-1,2021-11-26,105,72,F,계좌이체,36000,16,4,연필
2021-11-27-0438-1,2021-11-27,438,63,F,계좌이체,252000,17,4,지우개 세트
2021-11-27-0484-1,2021-11-27,484,85,F,신용카드,340000,17,4,지우개 세트
2021-11-27-0098-1,2021-11-27,98,7,F,계좌이체,525000,14,4,만년필
2021-11-27-0444-1,2021-11-27,444,19,F,계좌이체,323000,3,1,드로잉 펜 8종 세트
2021-11-27-0366-1,2021-11-27,366,85,T,계좌이체,2295000,6,2,가죽 필통
2021-11-27-0121-1,2021-11-27,121,63,F,계좌이체,31500,16,4,연필
2021-11-28-0196-1,2021-11-28,196,75,F,카카오페이,900000,2,1,드로잉 펜 6종세트
2021-11-28-0504-1,2021-11-28,504,16,F,계좌이체,720000,18,4,깃펜 세트
2021-11-28-0518-1,2021-11-28,518,28,F,신용카드,14000,16,4,연필
2021-11-28-0214-1,2021-11-28,214,96,F,계좌이체,48000,16,4,연필
2021-11-29-0250-1,2021-11-29,250,87,F,신용카드,478500,12,3,리필 종이
2021-11-30-0167-1,2021-11-30,167,22,F,신용카드,770000,10,3,잠금장치 노트
2021-12-01-0203-1,2021-12-01,203,12,T,신용카드,420000,10,3,잠금장치 노트
2021-12-01-0549-1,2021-12-01,549,70,F,계좌이체,280000,17,4,지우개 세트
2021-12-01-0573-1,2021-12-01,573,25,F,신용카드,425000,3,1,드로잉 펜 8종 세트
2021-12-01-0561-1,2021-12-01,561,16,T,계좌이체,560000,10,3,잠금장치 노트
2021-12-01-0565-1,2021-12-01,565,5,T,계좌이체,375000,14,4,만년필
2021-12-02-0342-1,2021-12-02,342,44,F,계좌이체,176000,17,4,지우개 세트
2021-12-02-0365-1,2021-12-02,365,4,F,신용카드,200000,15,4,탄생석 펜
2021-12-02-0112-1,2021-12-02,112,4,F,카카오페이,300000,14,4,만년필
2021-12-03-0136-1,2021-12-03,136,78,T,신용카드,1716000,9,3,잠금장치 노트
2021-12-03-0460-1,2021-12-03,460,28,T,신용카드,42000,7,3,양장노트
2021-12-04-0268-1,2021-12-04,268,3,T,계좌이체,66000,9,3,잠금장치 노트
2021-12-04-0076-1,2021-12-04,76,21,F,신용카드,1260000,13,4,만년필
2021-12-04-0511-1,2021-12-04,511,27,F,신용카드,135000,4,1,연필 세트
2021-12-05-0477-1,2021-12-05,477,37,F,신용카드,444000,2,1,드로잉 펜 6종세트
2021-12-06-0072-1,2021-12-06,72,16,F,계좌이체,800000,15,4,탄생석 펜
2021-12-06-0539-1,2021-12-06,539,1,T,카카오페이,22000,9,3,잠금장치 노트
2021-12-06-0148-1,2021-12-06,148,57,F,계좌이체,570000,8,3,다이어리
2021-12-06-0079-1,2021-12-06,79,36,F,신용카드,198000,12,3,리필 종이
2021-12-06-0466-1,2021-12-06,466,12,T,카카오페이,900000,14,4,만년필
2021-12-07-0567-1,2021-12-07,567,21,F,신용카드,1260000,13,4,만년필
2021-12-07-0249-1,2021-12-07,249,94,F,계좌이체,376000,17,4,지우개 세트
2021-12-08-0118-1,2021-12-08,118,52,F,카카오페이,286000,12,3,리필 종이
2021-12-08-0549-1,2021-12-08,549,25,T,신용카드,1875000,14,4,만년필
2021-12-08-0306-1,2021-12-08,306,30,T,계좌이체,660000,9,3,잠금장치 노트
2021-12-08-0338-1,2021-12-08,338,21,T,신용카드,1050000,15,4,탄생석 펜
2021-12-09-0516-1,2021-12-09,516,72,T,신용카드,1584000,9,3,잠금장치 노트
2021-12-09-0140-1,2021-12-09,140,20,T,계좌이체,30000,7,3,양장노트
2021-12-09-0190-1,2021-12-09,190,98,F,신용카드,2646000,6,2,가죽 필통
2021-12-09-0429-1,2021-12-09,429,30,F,신용카드,165000,12,3,리필 종이
2021-12-10-0166-1,2021-12-10,166,10,F,계좌이체,50000,4,1,연필 세트
2021-12-10-0485-1,2021-12-10,485,45,F,신용카드,247500,12,3,리필 종이
2021-12-10-0174-1,2021-12-10,174,5,F,신용카드,60000,2,1,드로잉 펜 6종세트
2021-12-10-0440-1,2021-12-10,440,67,F,신용카드,268000,17,4,지우개 세트
2021-12-10-0177-1,2021-12-10,177,25,T,계좌이체,125000,4,1,연필 세트
2021-12-11-0544-1,2021-12-11,544,4,F,신용카드,140000,10,3,잠금장치 노트
2021-12-11-0460-1,2021-12-11,460,20,F,계좌이체,30000,7,3,양장노트
2021-12-12-0161-1,2021-12-12,161,45,F,카카오페이,990000,9,3,잠금장치 노트
2021-12-14-0155-1,2021-12-14,155,82,F,신용카드,123000,7,3,양장노트
2021-12-14-0553-1,2021-12-14,553,14,F,카카오페이,700000,15,4,탄생석 펜
2021-12-14-0033-1,2021-12-14,33,58,F,계좌이체,290000,1,1,색연필 세트
2021-12-15-0285-1,2021-12-15,285,79,F,신용카드,2133000,6,2,가죽 필통
2021-12-15-0586-1,2021-12-15,586,27,T,신용카드,135000,1,1,색연필 세트
2021-12-15-0075-1,2021-12-15,75,41,F,계좌이체,225500,12,3,리필 종이
2021-12-15-0450-1,2021-12-15,450,58,F,신용카드,1450000,5,2,가죽 필통
2021-12-15-0249-1,2021-12-15,249,49,F,계좌이체,245000,4,1,연필 세트
2021-12-15-0018-1,2021-12-15,18,21,T,신용카드,1050000,15,4,탄생석 펜
2021-12-15-0499-1,2021-12-15,499,93,F,신용카드,511500,12,3,리필 종이
2021-12-16-0449-1,2021-12-16,449,31,F,신용카드,682000,9,3,잠금장치 노트
2021-12-16-0344-1,2021-12-16,344,18,T,신용카드,396000,9,3,잠금장치 노트
2021-12-16-0539-1,2021-12-16,539,7,T,신용카드,315000,18,4,깃펜 세트
2021-12-16-0190-1,2021-12-16,190,29,F,카카오페이,493000,3,1,드로잉 펜 8종 세트
2021-12-16-0556-1,2021-12-16,556,27,T,카카오페이,135000,1,1,색연필 세트
2021-12-16-0062-1,2021-12-16,62,58,F,계좌이체,319000,12,3,리필 종이
2021-12-17-0261-1,2021-12-17,261,61,T,신용카드,1525000,5,2,가죽 필통
2021-12-17-0041-1,2021-12-17,41,20,T,계좌이체,200000,8,3,다이어리
2021-12-17-0567-1,2021-12-17,567,85,F,계좌이체,2295000,6,2,가죽 필통
2021-12-18-0079-1,2021-12-18,79,74,F,계좌이체,407000,12,3,리필 종이
2021-12-19-0161-1,2021-12-19,161,19,F,신용카드,1520000,11,3,실험 일지 세트
2021-12-19-0519-1,2021-12-19,519,10,T,카카오페이,450000,18,4,깃펜 세트
2021-12-19-0479-1,2021-12-19,479,96,F,신용카드,384000,17,4,지우개 세트
2021-12-19-0429-1,2021-12-19,429,89,T,신용카드,133500,7,3,양장노트
2021-12-20-0317-1,2021-12-20,317,62,T,신용카드,1674000,6,2,가죽 필통
2021-12-20-0505-1,2021-12-20,505,23,F,계좌이체,230000,8,3,다이어리
2021-12-20-0072-1,2021-12-20,72,77,T,신용카드,115500,7,3,양장노트
2021-12-20-0310-1,2021-12-20,310,2,F,계좌이체,160000,11,3,실험 일지 세트
2021-12-22-0395-1,2021-12-22,395,11,T,계좌이체,550000,15,4,탄생석 펜
2021-12-23-0206-1,2021-12-23,206,53,F,신용카드,26500,16,4,연필
2021-12-24-0335-1,2021-12-24,335,21,F,계좌이체,1050000,15,4,탄생석 펜
2021-12-24-0111-1,2021-12-24,111,13,T,계좌이체,975000,14,4,만년필
2021-12-24-0389-1,2021-12-24,389,15,F,신용카드,75000,4,1,연필 세트
2021-12-25-0260-1,2021-12-25,260,78,F,신용카드,936000,2,1,드로잉 펜 6종세트
2021-12-25-0005-1,2021-12-25,5,17,T,신용카드,1360000,11,3,실험 일지 세트
2021-12-25-0087-1,2021-12-25,87,64,T,신용카드,1728000,6,2,가죽 필통
2021-12-25-0502-1,2021-12-25,502,35,F,신용카드,175000,4,1,연필 세트
2021-12-26-0036-1,2021-12-26,36,45,F,신용카드,990000,9,3,잠금장치 노트
2021-12-26-0149-1,2021-12-26,149,13,F,계좌이체,780000,13,4,만년필
2021-12-27-0539-1,2021-12-27,539,21,T,신용카드,945000,18,4,깃펜 세트
2021-12-27-0194-1,2021-12-27,194,44,T,계좌이체,220000,1,1,색연필 세트
2021-12-28-0075-1,2021-12-28,75,3,F,계좌이체,135000,18,4,깃펜 세트
2021-12-28-0054-1,2021-12-28,54,20,F,계좌이체,700000,10,3,잠금장치 노트
2021-12-28-0118-1,2021-12-28,118,60,T,계좌이체,1320000,9,3,잠금장치 노트
2021-12-28-0510-1,2021-12-28,510,18,T,신용카드,1080000,13,4,만년필
2021-12-28-0489-1,2021-12-28,489,76,F,계좌이체,418000,12,3,리필 종이
2021-12-29-0044-1,2021-12-29,44,23,F,신용카드,1035000,18,4,깃펜 세트
2021-12-29-0546-1,2021-12-29,546,16,T,계좌이체,1280000,11,3,실험 일지 세트
2021-12-30-0265-1,2021-12-30,265,96,T,계좌이체,960000,8,3,다이어리
2021-12-30-0144-1,2021-12-30,144,60,F,계좌이체,720000,2,1,드로잉 펜 6종세트
2021-12-30-0118-1,2021-12-30,118,14,F,계좌이체,56000,17,4,지우개 세트
2021-12-31-0014-1,2021-12-31,14,11,T,계좌이체,880000,11,3,실험 일지 세트
2021-12-31-0190-1,2021-12-31,190,43,T,카카오페이,64500,7,3,양장노트
2021-12-31-0206-1,2021-12-31,206,75,T,신용카드,375000,1,1,색연필 세트
2021-12-31-0426-1,2021-12-31,426,6,F,신용카드,210000,10,3,잠금장치 노트
