구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식, 총_결제_금액 
2021-11-23-0438-1,2021-11-23,0438,S2,67,T,신용카드," 670,000 "
2021-11-23-0498-1,2021-11-23,0498,A3,61,F,계좌이체," 1,037,000 "
2021-11-23-0055-1,2021-11-23,0055,W6,21,F,신용카드," 945,000 "
2021-11-23-0210-1,2021-11-23,0210,W3,13,T,카카오페이," 650,000 "
2021-11-24-0175-1,2021-11-24,0175,W6,5,F,계좌이체," 225,000 "
2021-11-24-0391-1,2021-11-24,0391,W6,25,F,카카오페이," 1,125,000 "
2021-11-25-0252-1,2021-11-25,0252,A3,61,F,신용카드," 1,037,000 "
2021-11-25-0366-1,2021-11-25,0366,S6,36,F,신용카드," 198,000 "
2021-11-25-0249-1,2021-11-25,0249,W6,13,F,계좌이체," 585,000 "
2021-11-25-0216-1,2021-11-25,0216,A4,59,F,신용카드," 295,000 "
2021-11-26-0137-1,2021-11-26,0137,C2,19,T,계좌이체," 513,000 "
2021-11-26-0152-1,2021-11-26,0152,A1,16,F,계좌이체," 80,000 "
2021-11-26-0086-1,2021-11-26,0086,S1,41,F,신용카드," 61,500 "
2021-11-26-0158-1,2021-11-26,0158,W5,98,F,신용카드," 392,000 "
2021-11-26-0017-1,2021-11-26,0017,A3,19,F,신용카드," 323,000 "
2021-11-26-0105-1,2021-11-26,0105,W4,72,F,계좌이체," 36,000 "
2021-11-27-0438-1,2021-11-27,0438,W5,63,F,계좌이체," 252,000 "
2021-11-27-0484-1,2021-11-27,0484,W5,85,F,신용카드," 340,000 "
2021-11-27-0098-1,2021-11-27,0098,W2,7,F,계좌이체," 525,000 "
2021-11-27-0444-1,2021-11-27,0444,A3,19,F,계좌이체," 323,000 "
2021-11-27-0366-1,2021-11-27,0366,C2,85,T,계좌이체," 2,295,000 "
2021-11-27-0121-1,2021-11-27,0121,W4,63,F,계좌이체," 31,500 "
2021-11-28-0196-1,2021-11-28,0196,A2,75,F,카카오페이," 900,000 "
2021-11-28-0504-1,2021-11-28,0504,W6,16,F,계좌이체," 720,000 "
2021-11-28-0518-1,2021-11-28,0518,W4,28,F,신용카드," 14,000 "
2021-11-28-0214-1,2021-11-28,0214,W4,96,F,계좌이체," 48,000 "
2021-11-29-0250-1,2021-11-29,0250,S6,87,F,신용카드," 478,500 "
2021-11-30-0167-1,2021-11-30,0167,S4,22,F,신용카드," 770,000 "
2021-12-01-0203-1,2021-12-01,0203,S4,12,T,신용카드," 420,000 "
2021-12-01-0549-1,2021-12-01,0549,W5,70,F,계좌이체," 280,000 "
2021-12-01-0573-1,2021-12-01,0573,A3,25,F,신용카드," 425,000 "
2021-12-01-0561-1,2021-12-01,0561,S4,16,T,계좌이체," 560,000 "
2021-12-01-0565-1,2021-12-01,0565,W2,5,T,계좌이체," 375,000 "
2021-12-02-0342-1,2021-12-02,0342,W5,44,F,계좌이체," 176,000 "
2021-12-02-0365-1,2021-12-02,0365,W3,4,F,신용카드," 200,000 "
2021-12-02-0112-1,2021-12-02,0112,W2,4,F,카카오페이," 300,000 "
2021-12-03-0136-1,2021-12-03,0136,S3,78,T,신용카드," 1,716,000 "
2021-12-03-0460-1,2021-12-03,0460,S1,28,T,신용카드," 42,000 "
2021-12-04-0268-1,2021-12-04,0268,S3,3,T,계좌이체," 66,000 "
2021-12-04-0076-1,2021-12-04,0076,W1,21,F,신용카드," 1,260,000 "
2021-12-04-0511-1,2021-12-04,0511,A4,27,F,신용카드," 135,000 "
2021-12-05-0477-1,2021-12-05,0477,A2,37,F,신용카드," 444,000 "
2021-12-06-0072-1,2021-12-06,0072,W3,16,F,계좌이체," 800,000 "
2021-12-06-0539-1,2021-12-06,0539,S3,1,T,카카오페이," 22,000 "
2021-12-06-0148-1,2021-12-06,0148,S2,57,F,계좌이체," 570,000 "
2021-12-06-0079-1,2021-12-06,0079,S6,36,F,신용카드," 198,000 "
2021-12-06-0466-1,2021-12-06,0466,W2,12,T,카카오페이," 900,000 "
2021-12-07-0567-1,2021-12-07,0567,W1,21,F,신용카드," 1,260,000 "
2021-12-07-0249-1,2021-12-07,0249,W5,94,F,계좌이체," 376,000 "
2021-12-08-0118-1,2021-12-08,0118,S6,52,F,카카오페이," 286,000 "
2021-12-08-0549-1,2021-12-08,0549,W2,25,T,신용카드," 1,875,000 "
2021-12-08-0306-1,2021-12-08,0306,S3,30,T,계좌이체," 660,000 "
2021-12-08-0338-1,2021-12-08,0338,W3,21,T,신용카드," 1,050,000 "
2021-12-09-0516-1,2021-12-09,0516,S3,72,T,신용카드," 1,584,000 "
2021-12-09-0140-1,2021-12-09,0140,S1,20,T,계좌이체," 30,000 "
2021-12-09-0190-1,2021-12-09,0190,C2,98,F,신용카드," 2,646,000 "
2021-12-09-0429-1,2021-12-09,0429,S6,30,F,신용카드," 165,000 "
2021-12-10-0166-1,2021-12-10,0166,A4,10,F,계좌이체," 50,000 "
2021-12-10-0485-1,2021-12-10,0485,S6,45,F,신용카드," 247,500 "
2021-12-10-0174-1,2021-12-10,0174,A2,5,F,신용카드," 60,000 "
2021-12-10-0440-1,2021-12-10,0440,W5,67,F,신용카드," 268,000 "
2021-12-10-0177-1,2021-12-10,0177,A4,25,T,계좌이체," 125,000 "
2021-12-11-0544-1,2021-12-11,0544,S4,4,F,신용카드," 140,000 "
2021-12-11-0460-1,2021-12-11,0460,S1,20,F,계좌이체," 30,000 "
2021-12-12-0161-1,2021-12-12,0161,S3,45,F,카카오페이," 990,000 "
2021-12-14-0155-1,2021-12-14,0155,S1,82,F,신용카드," 123,000 "
2021-12-14-0553-1,2021-12-14,0553,W3,14,F,카카오페이," 700,000 "
2021-12-14-0033-1,2021-12-14,0033,A1,58,F,계좌이체," 290,000 "
2021-12-15-0285-1,2021-12-15,0285,C2,79,F,신용카드," 2,133,000 "
2021-12-15-0586-1,2021-12-15,0586,A1,27,T,신용카드," 135,000 "
2021-12-15-0075-1,2021-12-15,0075,S6,41,F,계좌이체," 225,500 "
2021-12-15-0450-1,2021-12-15,0450,C1,58,F,신용카드," 1,450,000 "
2021-12-15-0249-1,2021-12-15,0249,A4,49,F,계좌이체," 245,000 "
2021-12-15-0018-1,2021-12-15,0018,W3,21,T,신용카드," 1,050,000 "
2021-12-15-0499-1,2021-12-15,0499,S6,93,F,신용카드," 511,500 "
2021-12-16-0449-1,2021-12-16,0449,S3,31,F,신용카드," 682,000 "
2021-12-16-0344-1,2021-12-16,0344,S3,18,T,신용카드," 396,000 "
2021-12-16-0539-1,2021-12-16,0539,W6,7,T,신용카드," 315,000 "
2021-12-16-0190-1,2021-12-16,0190,A3,29,F,카카오페이," 493,000 "
2021-12-16-0556-1,2021-12-16,0556,A1,27,T,카카오페이," 135,000 "
2021-12-16-0062-1,2021-12-16,0062,S6,58,F,계좌이체," 319,000 "
2021-12-17-0261-1,2021-12-17,0261,C1,61,T,신용카드," 1,525,000 "
2021-12-17-0041-1,2021-12-17,0041,S2,20,T,계좌이체," 200,000 "
2021-12-17-0567-1,2021-12-17,0567,C2,85,F,계좌이체," 2,295,000 "
2021-12-18-0079-1,2021-12-18,0079,S6,74,F,계좌이체," 407,000 "
2021-12-19-0161-1,2021-12-19,0161,S5,19,F,신용카드," 1,520,000 "
2021-12-19-0519-1,2021-12-19,0519,W6,10,T,카카오페이," 450,000 "
2021-12-19-0479-1,2021-12-19,0479,W5,96,F,신용카드," 384,000 "
2021-12-19-0429-1,2021-12-19,0429,S1,89,T,신용카드," 133,500 "
2021-12-20-0317-1,2021-12-20,0317,C2,62,T,신용카드," 1,674,000 "
2021-12-20-0505-1,2021-12-20,0505,S2,23,F,계좌이체," 230,000 "
2021-12-20-0072-1,2021-12-20,0072,S1,77,T,신용카드," 115,500 "
2021-12-20-0310-1,2021-12-20,0310,S5,2,F,계좌이체," 160,000 "
2021-12-22-0395-1,2021-12-22,0395,W3,11,T,계좌이체," 550,000 "
2021-12-23-0206-1,2021-12-23,0206,W4,53,F,신용카드," 26,500 "
2021-12-24-0335-1,2021-12-24,0335,W3,21,F,계좌이체," 1,050,000 "
2021-12-24-0111-1,2021-12-24,0111,W2,13,T,계좌이체," 975,000 "
2021-12-24-0389-1,2021-12-24,0389,A4,15,F,신용카드," 75,000 "
2021-12-25-0260-1,2021-12-25,0260,A2,78,F,신용카드," 936,000 "
2021-12-25-0005-1,2021-12-25,0005,S5,17,T,신용카드," 1,360,000 "
2021-12-25-0087-1,2021-12-25,0087,C2,64,T,신용카드," 1,728,000 "
2021-12-25-0502-1,2021-12-25,0502,A4,35,F,신용카드," 175,000 "
2021-12-26-0036-1,2021-12-26,0036,S3,45,F,신용카드," 990,000 "
2021-12-26-0149-1,2021-12-26,0149,W1,13,F,계좌이체," 780,000 "
2021-12-27-0539-1,2021-12-27,0539,W6,21,T,신용카드," 945,000 "
2021-12-27-0194-1,2021-12-27,0194,A1,44,T,계좌이체," 220,000 "
2021-12-28-0075-1,2021-12-28,0075,W6,3,F,계좌이체," 135,000 "
2021-12-28-0054-1,2021-12-28,0054,S4,20,F,계좌이체," 700,000 "
2021-12-28-0118-1,2021-12-28,0118,S3,60,T,계좌이체," 1,320,000 "
2021-12-28-0510-1,2021-12-28,0510,W1,18,T,신용카드," 1,080,000 "
2021-12-28-0489-1,2021-12-28,0489,S6,76,F,계좌이체," 418,000 "
2021-12-29-0044-1,2021-12-29,0044,W6,23,F,신용카드," 1,035,000 "
2021-12-29-0546-1,2021-12-29,0546,S5,16,T,계좌이체," 1,280,000 "
2021-12-30-0265-1,2021-12-30,0265,S2,96,T,계좌이체," 960,000 "
2021-12-30-0144-1,2021-12-30,0144,A2,60,F,계좌이체," 720,000 "
2021-12-30-0118-1,2021-12-30,0118,W5,14,F,계좌이체," 56,000 "
2021-12-31-0014-1,2021-12-31,0014,S5,11,T,계좌이체," 880,000 "
2021-12-31-0190-1,2021-12-31,0190,S1,43,T,카카오페이," 64,500 "
2021-12-31-0206-1,2021-12-31,0206,A1,75,T,신용카드," 375,000 "
2021-12-31-0426-1,2021-12-31,0426,S4,6,F,신용카드," 210,000 "
