구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2020-10-09-0121-1,2020-10-09,121,11,T,신용카드,660000,13,4,만년필
2020-10-10-0117-1,2020-10-10,117,2,T,계좌이체,100000,15,4,탄생석 펜
2020-10-11-0250-1,2020-10-11,250,32,T,카카오페이,864000,6,2,가죽 필통
2020-10-12-0113-1,2020-10-12,113,58,F,신용카드,696000,2,1,드로잉 펜 6종세트
2020-10-13-0132-1,2020-10-13,132,72,F,신용카드,1800000,5,2,가죽 필통
2020-10-13-0014-1,2020-10-13,14,329,F,계좌이체,1809500,12,3,리필 종이
2020-10-13-0253-1,2020-10-13,253,3,T,계좌이체,180000,13,4,만년필
2020-10-14-0197-1,2020-10-14,197,67,T,계좌이체,100500,7,3,양장노트
2020-10-15-0194-1,2020-10-15,194,7,T,카카오페이,350000,15,4,탄생석 펜
2020-10-17-0158-1,2020-10-17,158,276,F,신용카드,1518000,12,3,리필 종이
2020-10-17-0140-1,2020-10-17,140,478,F,신용카드,1912000,17,4,지우개 세트
2020-10-17-0180-1,2020-10-17,180,304,F,신용카드,1216000,17,4,지우개 세트
2020-10-18-0193-1,2020-10-18,193,176,F,신용카드,704000,17,4,지우개 세트
2020-10-18-0091-1,2020-10-18,91,24,F,신용카드,1080000,18,4,깃펜 세트
2020-10-19-0049-1,2020-10-19,49,246,F,계좌이체,1230000,1,1,색연필 세트
2020-10-20-0043-1,2020-10-20,43,91,F,계좌이체,136500,7,3,양장노트
2020-10-20-0065-1,2020-10-20,65,91,F,신용카드,1547000,3,1,드로잉 펜 8종 세트
2020-10-20-0007-1,2020-10-20,7,15,T,계좌이체,900000,13,4,만년필
2020-10-20-0174-1,2020-10-20,174,23,F,계좌이체,276000,2,1,드로잉 펜 6종세트
2020-10-21-0185-1,2020-10-21,185,11,F,신용카드,880000,11,3,실험 일지 세트
2020-10-21-0048-1,2020-10-21,48,60,T,신용카드,1620000,6,2,가죽 필통
2020-10-21-0158-1,2020-10-21,158,9,F,계좌이체,450000,15,4,탄생석 펜
2020-10-22-0078-1,2020-10-22,78,17,F,카카오페이,93500,12,3,리필 종이
2020-10-22-0225-1,2020-10-22,225,20,T,신용카드,1600000,11,3,실험 일지 세트
2020-10-22-0146-1,2020-10-22,146,6,T,신용카드,132000,9,3,잠금장치 노트
2020-10-22-0060-1,2020-10-22,60,285,F,신용카드,142500,16,4,연필
2020-10-23-0191-1,2020-10-23,191,20,T,신용카드,1500000,14,4,만년필
2020-10-23-0177-1,2020-10-23,177,95,T,계좌이체,475000,4,1,연필 세트
2020-10-23-0181-1,2020-10-23,181,13,F,계좌이체,156000,2,1,드로잉 펜 6종세트
2020-10-24-0194-1,2020-10-24,194,12,F,계좌이체,720000,13,4,만년필
2020-10-24-0046-1,2020-10-24,46,25,F,계좌이체,550000,9,3,잠금장치 노트
2020-10-25-0069-1,2020-10-25,69,1,F,계좌이체,45000,18,4,깃펜 세트
2020-10-25-0131-1,2020-10-25,131,18,T,신용카드,396000,9,3,잠금장치 노트
2020-10-25-0144-1,2020-10-25,144,16,F,계좌이체,560000,10,3,잠금장치 노트
2020-10-26-0168-1,2020-10-26,168,68,F,신용카드,816000,2,1,드로잉 펜 6종세트
2020-10-27-0131-1,2020-10-27,131,17,F,신용카드,1360000,11,3,실험 일지 세트
2020-10-28-0041-1,2020-10-28,41,3,F,신용카드,30000,8,3,다이어리
2020-10-28-0118-1,2020-10-28,118,10,F,카카오페이,500000,15,4,탄생석 펜
2020-10-29-0089-1,2020-10-29,89,295,T,신용카드,1475000,1,1,색연필 세트
2020-10-30-0250-1,2020-10-30,250,56,F,계좌이체,952000,3,1,드로잉 펜 8종 세트
2020-10-31-0130-1,2020-10-31,130,9,F,신용카드,198000,9,3,잠금장치 노트
2020-10-31-0025-1,2020-10-31,25,3,F,신용카드,15000,4,1,연필 세트
2020-10-31-0087-1,2020-10-31,87,25,T,신용카드,1250000,15,4,탄생석 펜
2020-11-01-0145-1,2020-11-01,145,93,F,계좌이체,139500,7,3,양장노트
2020-11-01-0002-1,2020-11-01,2,23,F,신용카드,126500,12,3,리필 종이
2020-11-01-0092-1,2020-11-01,92,4,T,계좌이체,40000,8,3,다이어리
2020-11-01-0244-1,2020-11-01,244,474,F,계좌이체,1896000,17,4,지우개 세트
2020-11-02-0106-1,2020-11-02,106,38,F,계좌이체,19000,16,4,연필
2020-11-02-0151-1,2020-11-02,151,8,F,신용카드,176000,9,3,잠금장치 노트
2020-11-02-0250-1,2020-11-02,250,6,T,카카오페이,300000,15,4,탄생석 펜
2020-11-02-0099-1,2020-11-02,99,11,T,신용카드,880000,11,3,실험 일지 세트
2020-11-02-0241-1,2020-11-02,241,77,T,카카오페이,115500,7,3,양장노트
2020-11-03-0266-1,2020-11-03,266,161,T,계좌이체,805000,1,1,색연필 세트
2020-11-03-0063-1,2020-11-03,63,196,F,계좌이체,98000,16,4,연필
2020-11-04-0032-1,2020-11-04,32,52,F,계좌이체,884000,3,1,드로잉 펜 8종 세트
2020-11-04-0183-1,2020-11-04,183,2,F,계좌이체,160000,11,3,실험 일지 세트
2020-11-04-0135-1,2020-11-04,135,22,F,계좌이체,1650000,14,4,만년필
2020-11-04-0005-1,2020-11-04,5,76,F,신용카드,912000,2,1,드로잉 펜 6종세트
2020-11-04-0101-1,2020-11-04,101,16,F,신용카드,560000,10,3,잠금장치 노트
2020-11-05-0237-1,2020-11-05,237,309,F,카카오페이,1699500,12,3,리필 종이
2020-11-05-0101-1,2020-11-05,101,85,F,신용카드,127500,7,3,양장노트
2020-11-05-0194-1,2020-11-05,194,18,T,신용카드,396000,9,3,잠금장치 노트
2020-11-05-0089-1,2020-11-05,89,73,F,계좌이체,36500,16,4,연필
2020-11-06-0202-1,2020-11-06,202,2,F,계좌이체,70000,10,3,잠금장치 노트
2020-11-06-0077-1,2020-11-06,77,23,T,계좌이체,1725000,14,4,만년필
2020-11-06-0157-1,2020-11-06,157,9,T,신용카드,405000,18,4,깃펜 세트
2020-11-06-0207-1,2020-11-06,207,5,F,계좌이체,400000,11,3,실험 일지 세트
2020-11-06-0079-1,2020-11-06,79,74,F,신용카드,1258000,3,1,드로잉 펜 8종 세트
2020-11-06-0062-1,2020-11-06,62,16,F,신용카드,720000,18,4,깃펜 세트
2020-11-06-0123-1,2020-11-06,123,96,F,계좌이체,384000,17,4,지우개 세트
2020-11-06-0193-1,2020-11-06,193,9,F,신용카드,540000,13,4,만년필
2020-11-06-0206-1,2020-11-06,206,24,T,계좌이체,1080000,18,4,깃펜 세트
2020-11-06-0199-1,2020-11-06,199,87,F,계좌이체,1044000,2,1,드로잉 펜 6종세트
2020-11-07-0028-1,2020-11-07,28,10,F,계좌이체,750000,14,4,만년필
2020-11-07-0002-1,2020-11-07,2,20,F,카카오페이,900000,18,4,깃펜 세트
2020-11-07-0006-1,2020-11-07,6,135,F,신용카드,67500,16,4,연필
2020-11-07-0116-1,2020-11-07,116,12,F,카카오페이,960000,11,3,실험 일지 세트
2020-11-07-0115-1,2020-11-07,115,73,F,신용카드,1241000,3,1,드로잉 펜 8종 세트
2020-11-07-0046-1,2020-11-07,46,86,F,신용카드,1462000,3,1,드로잉 펜 8종 세트
2020-11-07-0158-1,2020-11-07,158,23,F,신용카드,1150000,15,4,탄생석 펜
2020-11-07-0229-1,2020-11-07,229,31,T,신용카드,837000,6,2,가죽 필통
2020-11-08-0048-1,2020-11-08,48,29,T,신용카드,783000,6,2,가죽 필통
2020-11-08-0179-1,2020-11-08,179,69,F,신용카드,1725000,5,2,가죽 필통
2020-11-08-0208-1,2020-11-08,208,20,F,계좌이체,900000,18,4,깃펜 세트
2020-11-08-0194-1,2020-11-08,194,12,T,신용카드,420000,10,3,잠금장치 노트
2020-11-09-0200-1,2020-11-09,200,2,T,계좌이체,160000,11,3,실험 일지 세트
2020-11-09-0191-1,2020-11-09,191,29,F,카카오페이,348000,2,1,드로잉 펜 6종세트
2020-11-09-0221-1,2020-11-09,221,46,F,카카오페이,552000,2,1,드로잉 펜 6종세트
2020-11-09-0270-1,2020-11-09,270,9,T,신용카드,315000,10,3,잠금장치 노트
2020-11-09-0245-1,2020-11-09,245,83,F,신용카드,2075000,5,2,가죽 필통
2020-11-09-0220-1,2020-11-09,220,394,F,신용카드,197000,16,4,연필
2020-11-09-0130-1,2020-11-09,130,20,F,신용카드,1600000,11,3,실험 일지 세트
2020-11-10-0146-1,2020-11-10,146,449,F,신용카드,1796000,17,4,지우개 세트
2020-11-10-0110-1,2020-11-10,110,29,F,계좌이체,145000,4,1,연필 세트
2020-11-10-0172-1,2020-11-10,172,20,T,신용카드,1000000,15,4,탄생석 펜
2020-11-11-0051-1,2020-11-11,51,20,T,신용카드,30000,7,3,양장노트
2020-11-11-0101-1,2020-11-11,101,403,F,신용카드,201500,16,4,연필
2020-11-11-0036-1,2020-11-11,36,97,T,신용카드,2619000,6,2,가죽 필통
2020-11-11-0196-1,2020-11-11,196,34,F,카카오페이,578000,3,1,드로잉 펜 8종 세트
2020-11-11-0171-1,2020-11-11,171,20,T,계좌이체,1600000,11,3,실험 일지 세트
2020-11-11-0006-1,2020-11-11,6,332,F,신용카드,1826000,12,3,리필 종이
2020-11-12-0122-1,2020-11-12,122,9,T,신용카드,540000,13,4,만년필
2020-11-12-0011-1,2020-11-12,11,57,F,신용카드,969000,3,1,드로잉 펜 8종 세트
2020-11-13-0128-1,2020-11-13,128,3,F,계좌이체,240000,11,3,실험 일지 세트
2020-11-14-0244-1,2020-11-14,244,12,F,신용카드,264000,9,3,잠금장치 노트
2020-11-14-0235-1,2020-11-14,235,5,F,신용카드,225000,18,4,깃펜 세트
2020-11-14-0007-1,2020-11-14,7,57,T,카카오페이,285000,4,1,연필 세트
2020-11-14-0224-1,2020-11-14,224,15,F,신용카드,675000,18,4,깃펜 세트
2020-11-14-0198-1,2020-11-14,198,7,T,신용카드,245000,10,3,잠금장치 노트
2020-11-14-0151-1,2020-11-14,151,22,T,계좌이체,770000,10,3,잠금장치 노트
2020-11-14-0231-1,2020-11-14,231,31,F,카카오페이,46500,7,3,양장노트
2020-11-15-0093-1,2020-11-15,93,81,T,신용카드,2187000,6,2,가죽 필통
2020-11-15-0236-1,2020-11-15,236,193,F,계좌이체,1061500,12,3,리필 종이
2020-11-15-0018-1,2020-11-15,18,6,F,계좌이체,210000,10,3,잠금장치 노트
2020-11-15-0239-1,2020-11-15,239,3,T,신용카드,30000,8,3,다이어리
2020-11-15-0104-1,2020-11-15,104,25,T,계좌이체,675000,6,2,가죽 필통
2020-11-16-0142-1,2020-11-16,142,22,F,신용카드,990000,18,4,깃펜 세트
2020-11-16-0094-1,2020-11-16,94,11,T,계좌이체,495000,18,4,깃펜 세트
2020-11-16-0132-1,2020-11-16,132,21,T,신용카드,210000,8,3,다이어리
2020-11-16-0266-1,2020-11-16,266,76,F,신용카드,1292000,3,1,드로잉 펜 8종 세트
2020-11-17-0076-1,2020-11-17,76,20,F,신용카드,1500000,14,4,만년필
2020-11-17-0067-1,2020-11-17,67,163,F,계좌이체,81500,16,4,연필
2020-11-17-0270-1,2020-11-17,270,35,F,신용카드,945000,6,2,가죽 필통
2020-11-18-0078-1,2020-11-18,78,300,F,계좌이체,1200000,17,4,지우개 세트
2020-11-18-0015-1,2020-11-18,15,66,T,계좌이체,330000,1,1,색연필 세트
2020-11-18-0004-1,2020-11-18,4,328,F,카카오페이,164000,16,4,연필
2020-11-18-0070-1,2020-11-18,70,50,T,계좌이체,250000,1,1,색연필 세트
2020-11-18-0018-1,2020-11-18,18,51,F,신용카드,76500,7,3,양장노트
2020-11-18-0104-1,2020-11-18,104,8,F,카카오페이,176000,9,3,잠금장치 노트
2020-11-18-0119-1,2020-11-18,119,72,F,신용카드,1224000,3,1,드로잉 펜 8종 세트
2020-11-19-0160-1,2020-11-19,160,23,F,신용카드,805000,10,3,잠금장치 노트
2020-11-19-0233-1,2020-11-19,233,72,F,계좌이체,864000,2,1,드로잉 펜 6종세트
2020-11-19-0105-1,2020-11-19,105,72,T,계좌이체,1944000,6,2,가죽 필통
2020-11-19-0145-1,2020-11-19,145,31,F,신용카드,527000,3,1,드로잉 펜 8종 세트
2020-11-19-0213-1,2020-11-19,213,12,F,계좌이체,900000,14,4,만년필
2020-11-20-0096-1,2020-11-20,96,4,F,계좌이체,88000,9,3,잠금장치 노트
2020-11-20-0198-1,2020-11-20,198,9,T,계좌이체,315000,10,3,잠금장치 노트
2020-11-20-0148-1,2020-11-20,148,4,T,계좌이체,88000,9,3,잠금장치 노트
2020-11-20-0105-1,2020-11-20,105,344,T,카카오페이,1720000,1,1,색연필 세트
2020-11-20-0098-1,2020-11-20,98,13,F,신용카드,1040000,11,3,실험 일지 세트
2020-11-21-0214-1,2020-11-21,214,408,F,신용카드,1632000,17,4,지우개 세트
2020-11-21-0264-1,2020-11-21,264,196,F,신용카드,980000,1,1,색연필 세트
2020-11-21-0151-1,2020-11-21,151,77,F,계좌이체,924000,2,1,드로잉 펜 6종세트
2020-11-21-0077-1,2020-11-21,77,11,F,신용카드,550000,15,4,탄생석 펜
2020-11-22-0048-1,2020-11-22,48,75,F,신용카드,1275000,3,1,드로잉 펜 8종 세트
2020-11-22-0073-1,2020-11-22,73,6,T,신용카드,480000,11,3,실험 일지 세트
2020-11-22-0046-1,2020-11-22,46,1,T,계좌이체,10000,8,3,다이어리
2020-11-22-0147-1,2020-11-22,147,119,F,카카오페이,476000,17,4,지우개 세트
2020-11-23-0125-1,2020-11-23,125,338,F,신용카드,1352000,17,4,지우개 세트
2020-11-23-0226-1,2020-11-23,226,6,T,카카오페이,450000,14,4,만년필
2020-11-24-0003-1,2020-11-24,3,197,T,카카오페이,985000,1,1,색연필 세트
2020-11-24-0123-1,2020-11-24,123,18,F,신용카드,180000,8,3,다이어리
2020-11-24-0198-1,2020-11-24,198,86,F,신용카드,2150000,5,2,가죽 필통
2020-11-24-0134-1,2020-11-24,134,69,F,신용카드,1725000,5,2,가죽 필통
2020-11-24-0230-1,2020-11-24,230,39,F,신용카드,663000,3,1,드로잉 펜 8종 세트
2020-11-24-0003-2,2020-11-24,3,212,F,신용카드,106000,16,4,연필
2020-11-25-0178-1,2020-11-25,178,12,F,신용카드,900000,14,4,만년필
2020-11-25-0142-1,2020-11-25,142,39,F,계좌이체,468000,2,1,드로잉 펜 6종세트
2020-11-25-0243-1,2020-11-25,243,62,F,신용카드,31000,16,4,연필
2020-11-25-0150-1,2020-11-25,150,467,F,신용카드,2335000,1,1,색연필 세트
2020-11-25-0096-1,2020-11-25,96,23,F,계좌이체,506000,9,3,잠금장치 노트
2020-11-25-0068-1,2020-11-25,68,20,T,신용카드,440000,9,3,잠금장치 노트
2020-11-26-0259-1,2020-11-26,259,24,T,계좌이체,1440000,13,4,만년필
2020-11-26-0018-1,2020-11-26,18,37,F,신용카드,185000,4,1,연필 세트
2020-11-26-0004-1,2020-11-26,4,13,T,계좌이체,585000,18,4,깃펜 세트
2020-11-26-0263-1,2020-11-26,263,23,F,신용카드,230000,8,3,다이어리
2020-11-26-0117-1,2020-11-26,117,13,F,카카오페이,65000,4,1,연필 세트
2020-11-27-0119-1,2020-11-27,119,312,F,신용카드,1560000,1,1,색연필 세트
2020-11-27-0019-1,2020-11-27,19,72,T,신용카드,360000,4,1,연필 세트
2020-11-27-0227-1,2020-11-27,227,7,T,신용카드,315000,18,4,깃펜 세트
2020-11-27-0174-1,2020-11-27,174,18,F,신용카드,1440000,11,3,실험 일지 세트
2020-11-27-0241-1,2020-11-27,241,7,F,계좌이체,315000,18,4,깃펜 세트
2020-11-28-0255-1,2020-11-28,255,9,F,신용카드,90000,8,3,다이어리
2020-11-28-0031-1,2020-11-28,31,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2020-11-28-0146-1,2020-11-28,146,13,F,신용카드,6500,16,4,연필
2020-11-29-0214-1,2020-11-29,214,87,T,계좌이체,2349000,6,2,가죽 필통
2020-11-29-0087-1,2020-11-29,87,457,F,신용카드,228500,16,4,연필
2020-11-29-0234-1,2020-11-29,234,481,F,신용카드,1924000,17,4,지우개 세트
2020-11-30-0168-1,2020-11-30,168,24,T,계좌이체,1800000,14,4,만년필
2020-11-30-0184-1,2020-11-30,184,13,F,카카오페이,780000,13,4,만년필
2020-11-30-0206-1,2020-11-30,206,5,T,계좌이체,375000,14,4,만년필
2020-11-30-0035-1,2020-11-30,35,95,T,카카오페이,2375000,5,2,가죽 필통
2020-11-30-0112-1,2020-11-30,112,131,F,신용카드,655000,1,1,색연필 세트
2020-12-01-0161-1,2020-12-01,161,1,T,계좌이체,35000,10,3,잠금장치 노트
2020-12-01-0041-1,2020-12-01,41,24,T,신용카드,1440000,13,4,만년필
2020-12-01-0270-1,2020-12-01,270,45,T,계좌이체,1215000,6,2,가죽 필통
2020-12-01-0043-1,2020-12-01,43,8,F,신용카드,80000,8,3,다이어리
2020-12-01-0149-1,2020-12-01,149,55,T,신용카드,1375000,5,2,가죽 필통
2020-12-02-0071-1,2020-12-02,71,280,T,계좌이체,1400000,1,1,색연필 세트
2020-12-02-0038-1,2020-12-02,38,32,F,카카오페이,384000,2,1,드로잉 펜 6종세트
2020-12-02-0138-1,2020-12-02,138,10,T,계좌이체,450000,18,4,깃펜 세트
2020-12-02-0202-1,2020-12-02,202,347,F,신용카드,1735000,1,1,색연필 세트
2020-12-02-0271-1,2020-12-02,271,77,F,신용카드,1309000,3,1,드로잉 펜 8종 세트
2020-12-02-0156-1,2020-12-02,156,20,F,신용카드,1600000,11,3,실험 일지 세트
2020-12-02-0056-1,2020-12-02,56,8,F,카카오페이,176000,9,3,잠금장치 노트
2020-12-03-0027-1,2020-12-03,27,337,F,계좌이체,1348000,17,4,지우개 세트
2020-12-04-0071-1,2020-12-04,71,15,F,신용카드,900000,13,4,만년필
2020-12-04-0110-1,2020-12-04,110,59,F,신용카드,1593000,6,2,가죽 필통
2020-12-04-0023-1,2020-12-04,23,6,T,계좌이체,210000,10,3,잠금장치 노트
2020-12-04-0050-1,2020-12-04,50,3,T,신용카드,30000,8,3,다이어리
2020-12-05-0023-1,2020-12-05,23,16,F,계좌이체,960000,13,4,만년필
2020-12-06-0138-1,2020-12-06,138,4,F,신용카드,48000,2,1,드로잉 펜 6종세트
2020-12-06-0244-1,2020-12-06,244,36,F,신용카드,180000,4,1,연필 세트
2020-12-06-0027-1,2020-12-06,27,288,F,계좌이체,1152000,17,4,지우개 세트
2020-12-06-0073-1,2020-12-06,73,11,F,계좌이체,187000,3,1,드로잉 펜 8종 세트
2020-12-06-0081-1,2020-12-06,81,466,F,신용카드,2330000,1,1,색연필 세트
2020-12-06-0129-1,2020-12-06,129,12,F,신용카드,960000,11,3,실험 일지 세트
2020-12-06-0189-1,2020-12-06,189,43,T,계좌이체,1161000,6,2,가죽 필통
2020-12-07-0003-1,2020-12-07,3,12,T,신용카드,324000,6,2,가죽 필통
2020-12-07-0156-1,2020-12-07,156,61,F,신용카드,1037000,3,1,드로잉 펜 8종 세트
2020-12-07-0258-1,2020-12-07,258,157,F,계좌이체,628000,17,4,지우개 세트
2020-12-07-0053-1,2020-12-07,53,7,T,신용카드,525000,14,4,만년필
2020-12-07-0040-1,2020-12-07,40,3,F,계좌이체,225000,14,4,만년필
2020-12-07-0263-1,2020-12-07,263,8,T,신용카드,280000,10,3,잠금장치 노트
2020-12-08-0237-1,2020-12-08,237,25,T,신용카드,875000,10,3,잠금장치 노트
2020-12-08-0229-1,2020-12-08,229,4,T,신용카드,180000,18,4,깃펜 세트
2020-12-08-0095-1,2020-12-08,95,11,F,계좌이체,44000,17,4,지우개 세트
2020-12-09-0019-1,2020-12-09,19,143,F,계좌이체,786500,12,3,리필 종이
2020-12-09-0181-1,2020-12-09,181,5,F,계좌이체,110000,9,3,잠금장치 노트
2020-12-09-0056-1,2020-12-09,56,76,F,카카오페이,380000,4,1,연필 세트
2020-12-10-0096-1,2020-12-10,96,5,T,신용카드,250000,15,4,탄생석 펜
2020-12-10-0207-1,2020-12-10,207,12,F,카카오페이,960000,11,3,실험 일지 세트
2020-12-10-0065-1,2020-12-10,65,11,F,카카오페이,55000,1,1,색연필 세트
2020-12-10-0169-1,2020-12-10,169,167,F,계좌이체,835000,1,1,색연필 세트
2020-12-11-0046-1,2020-12-11,46,81,T,신용카드,2025000,5,2,가죽 필통
2020-12-11-0190-1,2020-12-11,190,87,F,신용카드,1479000,3,1,드로잉 펜 8종 세트
2020-12-11-0253-1,2020-12-11,253,42,T,카카오페이,63000,7,3,양장노트
2020-12-11-0109-1,2020-12-11,109,80,F,카카오페이,2160000,6,2,가죽 필통
2020-12-11-0015-1,2020-12-11,15,1,T,계좌이체,80000,11,3,실험 일지 세트
2020-12-11-0079-1,2020-12-11,79,42,T,계좌이체,1050000,5,2,가죽 필통
2020-12-11-0191-1,2020-12-11,191,95,T,신용카드,2375000,5,2,가죽 필통
2020-12-12-0140-1,2020-12-12,140,22,T,신용카드,484000,9,3,잠금장치 노트
2020-12-12-0205-1,2020-12-12,205,39,F,계좌이체,663000,3,1,드로잉 펜 8종 세트
2020-12-12-0164-1,2020-12-12,164,31,T,신용카드,46500,7,3,양장노트
2020-12-12-0234-1,2020-12-12,234,11,T,신용카드,495000,18,4,깃펜 세트
2020-12-12-0093-1,2020-12-12,93,11,T,신용카드,660000,13,4,만년필
2020-12-12-0046-1,2020-12-12,46,11,F,신용카드,110000,8,3,다이어리
2020-12-12-0266-1,2020-12-12,266,100,T,신용카드,2500000,5,2,가죽 필통
2020-12-12-0194-1,2020-12-12,194,447,T,신용카드,2235000,1,1,색연필 세트
2020-12-13-0003-1,2020-12-13,3,58,F,계좌이체,696000,2,1,드로잉 펜 6종세트
2020-12-13-0121-1,2020-12-13,121,5,T,계좌이체,110000,9,3,잠금장치 노트
2020-12-13-0113-1,2020-12-13,113,1,T,계좌이체,60000,13,4,만년필
2020-12-13-0158-1,2020-12-13,158,8,F,카카오페이,600000,14,4,만년필
2020-12-14-0024-1,2020-12-14,24,3,T,카카오페이,240000,11,3,실험 일지 세트
2020-12-14-0064-1,2020-12-14,64,2,F,카카오페이,24000,2,1,드로잉 펜 6종세트
2020-12-14-0043-1,2020-12-14,43,3,T,신용카드,30000,8,3,다이어리
2020-12-14-0004-1,2020-12-14,4,289,F,신용카드,144500,16,4,연필
2020-12-15-0069-1,2020-12-15,69,14,F,계좌이체,1050000,14,4,만년필
2020-12-15-0172-1,2020-12-15,172,401,F,신용카드,2205500,12,3,리필 종이
2020-12-15-0067-1,2020-12-15,67,16,T,카카오페이,800000,15,4,탄생석 펜
2020-12-15-0221-1,2020-12-15,221,23,F,계좌이체,805000,10,3,잠금장치 노트
2020-12-15-0155-1,2020-12-15,155,471,F,신용카드,2355000,1,1,색연필 세트
2020-12-15-0035-1,2020-12-15,35,10,F,계좌이체,220000,9,3,잠금장치 노트
2020-12-16-0018-1,2020-12-16,18,11,T,계좌이체,550000,15,4,탄생석 펜
2020-12-16-0107-1,2020-12-16,107,4,T,신용카드,88000,9,3,잠금장치 노트
2020-12-17-0065-1,2020-12-17,65,19,T,계좌이체,855000,18,4,깃펜 세트
2020-12-17-0012-1,2020-12-17,12,93,F,신용카드,2325000,5,2,가죽 필통
2020-12-17-0059-1,2020-12-17,59,333,F,신용카드,1332000,17,4,지우개 세트
2020-12-17-0206-1,2020-12-17,206,9,F,카카오페이,450000,15,4,탄생석 펜
2020-12-17-0269-1,2020-12-17,269,274,F,신용카드,1096000,17,4,지우개 세트
2020-12-17-0052-1,2020-12-17,52,40,T,신용카드,60000,7,3,양장노트
2020-12-17-0256-1,2020-12-17,256,16,F,계좌이체,352000,9,3,잠금장치 노트
2020-12-18-0032-1,2020-12-18,32,1,F,계좌이체,35000,10,3,잠금장치 노트
2020-12-18-0140-1,2020-12-18,140,91,F,카카오페이,1092000,2,1,드로잉 펜 6종세트
2020-12-18-0113-1,2020-12-18,113,20,F,신용카드,200000,8,3,다이어리
2020-12-19-0030-1,2020-12-19,30,44,T,계좌이체,66000,7,3,양장노트
2020-12-19-0132-1,2020-12-19,132,35,T,카카오페이,175000,4,1,연필 세트
2020-12-19-0179-1,2020-12-19,179,5,F,카카오페이,400000,11,3,실험 일지 세트
2020-12-19-0167-1,2020-12-19,167,85,F,신용카드,42500,16,4,연필
2020-12-19-0149-1,2020-12-19,149,30,T,계좌이체,810000,6,2,가죽 필통
2020-12-19-0225-1,2020-12-19,225,21,F,계좌이체,945000,18,4,깃펜 세트
2020-12-19-0086-1,2020-12-19,86,4,F,계좌이체,240000,13,4,만년필
2020-12-19-0086-2,2020-12-19,86,9,T,신용카드,720000,11,3,실험 일지 세트
2020-12-19-0076-1,2020-12-19,76,9,T,신용카드,405000,18,4,깃펜 세트
2020-12-20-0252-1,2020-12-20,252,12,F,신용카드,900000,14,4,만년필
2020-12-20-0125-1,2020-12-20,125,62,T,계좌이체,310000,1,1,색연필 세트
2020-12-20-0122-1,2020-12-20,122,19,F,신용카드,1140000,13,4,만년필
2020-12-20-0214-1,2020-12-20,214,2,T,신용카드,120000,13,4,만년필
2020-12-20-0121-1,2020-12-20,121,422,F,신용카드,211000,16,4,연필
2020-12-21-0009-1,2020-12-21,9,6,F,신용카드,132000,9,3,잠금장치 노트
2020-12-21-0043-1,2020-12-21,43,305,F,신용카드,1525000,1,1,색연필 세트
2020-12-21-0155-1,2020-12-21,155,18,T,신용카드,396000,9,3,잠금장치 노트
2020-12-21-0254-1,2020-12-21,254,5,T,계좌이체,300000,13,4,만년필
2020-12-21-0186-1,2020-12-21,186,48,F,계좌이체,816000,3,1,드로잉 펜 8종 세트
2020-12-22-0187-1,2020-12-22,187,20,F,신용카드,1500000,14,4,만년필
2020-12-22-0181-1,2020-12-22,181,69,F,신용카드,1863000,6,2,가죽 필통
2020-12-22-0207-1,2020-12-22,207,17,F,카카오페이,765000,18,4,깃펜 세트
2020-12-22-0160-1,2020-12-22,160,221,F,계좌이체,1215500,12,3,리필 종이
2020-12-22-0085-1,2020-12-22,85,11,T,계좌이체,110000,8,3,다이어리
2020-12-22-0096-1,2020-12-22,96,21,F,신용카드,210000,8,3,다이어리
2020-12-22-0067-1,2020-12-22,67,16,T,계좌이체,352000,9,3,잠금장치 노트
2020-12-23-0100-1,2020-12-23,100,6,T,계좌이체,300000,15,4,탄생석 펜
2020-12-23-0181-1,2020-12-23,181,10,T,카카오페이,220000,9,3,잠금장치 노트
2020-12-24-0104-1,2020-12-24,104,159,F,신용카드,636000,17,4,지우개 세트
2020-12-24-0155-1,2020-12-24,155,420,F,신용카드,2310000,12,3,리필 종이
2020-12-24-0241-1,2020-12-24,241,80,F,신용카드,2000000,5,2,가죽 필통
2020-12-24-0049-1,2020-12-24,49,24,F,신용카드,1080000,18,4,깃펜 세트
2020-12-25-0248-1,2020-12-25,248,18,F,계좌이체,9000,16,4,연필
2020-12-25-0196-1,2020-12-25,196,15,F,계좌이체,525000,10,3,잠금장치 노트
2020-12-25-0078-1,2020-12-25,78,22,F,신용카드,770000,10,3,잠금장치 노트
2020-12-26-0183-1,2020-12-26,183,76,F,카카오페이,38000,16,4,연필
2020-12-26-0171-1,2020-12-26,171,13,F,카카오페이,71500,12,3,리필 종이
2020-12-27-0071-1,2020-12-27,71,94,F,카카오페이,2350000,5,2,가죽 필통
2020-12-27-0282-1,2020-12-27,282,24,T,신용카드,1920000,11,3,실험 일지 세트
2020-12-27-0043-1,2020-12-27,43,95,F,신용카드,142500,7,3,양장노트
2020-12-27-0035-1,2020-12-27,35,10,F,계좌이체,750000,14,4,만년필
2020-12-28-0049-1,2020-12-28,49,5,F,계좌이체,250000,15,4,탄생석 펜
